user_id,churn_probability,uplift_score,segment,clv_proxy,scored_at
CUST_06650,0.2529,-0.2158,Sleeping_Dog,105.99,2026-03-13T14:20:52.675269
CUST_06651,0.1616,0.3285,Sure_Thing,1741.06,2026-03-13T14:20:52.675269
CUST_06652,0.1058,-0.045,Sure_Thing,670.38,2026-03-13T14:20:52.675269
CUST_06653,0.4166,-0.2308,Sleeping_Dog,763.43,2026-03-13T14:20:52.675269
CUST_06654,0.7098,0.0968,Lost_Cause,509.69,2026-03-13T14:20:52.675269
CUST_06655,0.1058,-0.2592,Sleeping_Dog,1592.92,2026-03-13T14:20:52.675269
CUST_06656,0.1058,-0.4147,Sleeping_Dog,1149.4,2026-03-13T14:20:52.675269
CUST_06657,0.109,-0.2464,Sleeping_Dog,882.88,2026-03-13T14:20:52.675269
CUST_06658,0.6187,-0.3338,Sleeping_Dog,2046.26,2026-03-13T14:20:52.675269
CUST_06659,0.1146,0.2159,Sure_Thing,6627.85,2026-03-13T14:20:52.675269
CUST_06660,0.7166,0.7948,Persuadable,34.58,2026-03-13T14:20:52.675269
CUST_06661,0.1187,0.2111,Sure_Thing,3732.16,2026-03-13T14:20:52.675269
CUST_06662,0.1288,-0.4267,Sleeping_Dog,1761.18,2026-03-13T14:20:52.675269
CUST_06663,0.6312,-0.1301,Sleeping_Dog,27.32,2026-03-13T14:20:52.675269
CUST_06664,0.3311,0.5289,Sure_Thing,3781.41,2026-03-13T14:20:52.675269
CUST_06665,0.409,-0.0958,Sure_Thing,1196.23,2026-03-13T14:20:52.675269
CUST_06666,0.3384,0.6922,Sure_Thing,2227.69,2026-03-13T14:20:52.675269
CUST_06667,0.6649,0.1327,Lost_Cause,651.06,2026-03-13T14:20:52.675269
CUST_06668,0.62,0.226,Lost_Cause,3886.23,2026-03-13T14:20:52.675269
CUST_06669,0.5478,0.1158,Sure_Thing,3455.86,2026-03-13T14:20:52.675269
CUST_06670,0.1411,0.6517,Sure_Thing,0.0,2026-03-13T14:20:52.675269
CUST_06671,0.2075,0.4431,Sure_Thing,5934.27,2026-03-13T14:20:52.675269
CUST_06672,0.1058,0.074,Sure_Thing,512.61,2026-03-13T14:20:52.675269
CUST_06673,0.6251,0.2426,Persuadable,56.73,2026-03-13T14:20:52.675269
CUST_06674,0.2514,-0.3818,Sleeping_Dog,151.38,2026-03-13T14:20:52.675269
CUST_06675,0.2962,0.0431,Sure_Thing,2444.06,2026-03-13T14:20:52.675269
CUST_06676,0.4637,0.327,Sure_Thing,3800.9,2026-03-13T14:20:52.675269
CUST_06677,0.418,-0.2248,Sleeping_Dog,331.64,2026-03-13T14:20:52.675269
CUST_06678,0.112,0.212,Sure_Thing,444.12,2026-03-13T14:20:52.675269
CUST_06679,0.1102,-0.2524,Sleeping_Dog,2251.18,2026-03-13T14:20:52.675269
CUST_06680,0.1323,-0.1036,Sleeping_Dog,4533.4,2026-03-13T14:20:52.675269
CUST_06681,0.7097,0.6624,Persuadable,216.82,2026-03-13T14:20:52.675269
CUST_06682,0.1195,-0.0652,Sure_Thing,6368.26,2026-03-13T14:20:52.675269
CUST_06683,0.2341,-0.3847,Sleeping_Dog,1887.41,2026-03-13T14:20:52.675269
CUST_06684,0.1735,-0.3339,Sleeping_Dog,369.05,2026-03-13T14:20:52.675269
CUST_06685,0.2686,-0.2711,Sleeping_Dog,2173.26,2026-03-13T14:20:52.675269
CUST_06686,0.2375,0.5529,Sure_Thing,7652.61,2026-03-13T14:20:52.675269
CUST_06687,0.6949,0.0,Lost_Cause,115.23,2026-03-13T14:20:52.675269
CUST_06688,0.1124,0.1541,Sure_Thing,207.23,2026-03-13T14:20:52.675269
CUST_06689,0.3118,0.5118,Sure_Thing,7279.8,2026-03-13T14:20:52.675269
CUST_06690,0.1277,0.0216,Sure_Thing,3369.87,2026-03-13T14:20:52.675269
CUST_06691,0.1561,-0.6877,Sleeping_Dog,1658.38,2026-03-13T14:20:52.675269
CUST_06692,0.1909,0.1262,Sure_Thing,3017.06,2026-03-13T14:20:52.675269
CUST_06693,0.4136,-0.4001,Sleeping_Dog,1244.04,2026-03-13T14:20:52.675269
CUST_06694,0.1264,0.5702,Sure_Thing,574.04,2026-03-13T14:20:52.675269
CUST_06695,0.1136,-0.0194,Sure_Thing,5152.38,2026-03-13T14:20:52.675269
CUST_06696,0.7093,-0.0519,Lost_Cause,416.75,2026-03-13T14:20:52.675269
CUST_06697,0.2281,0.0321,Sure_Thing,2348.81,2026-03-13T14:20:52.675269
CUST_06698,0.3077,-0.1893,Sleeping_Dog,3403.07,2026-03-13T14:20:52.675269
CUST_06699,0.1058,-0.1445,Sleeping_Dog,1016.87,2026-03-13T14:20:52.675269
CUST_06700,0.178,0.4688,Sure_Thing,7461.72,2026-03-13T14:20:52.675269
CUST_06701,0.3674,0.2227,Sure_Thing,2702.48,2026-03-13T14:20:52.675269
CUST_06702,0.6101,-0.1944,Sleeping_Dog,1517.21,2026-03-13T14:20:52.675269
CUST_06703,0.63,-0.105,Sleeping_Dog,57.0,2026-03-13T14:20:52.675269
CUST_06704,0.4026,0.5549,Sure_Thing,6151.93,2026-03-13T14:20:52.675269
CUST_06705,0.2919,-0.4095,Sleeping_Dog,1179.3,2026-03-13T14:20:52.675269
CUST_06706,0.5184,0.1384,Sure_Thing,9.95,2026-03-13T14:20:52.675269
CUST_06707,0.1102,-0.2747,Sleeping_Dog,1910.86,2026-03-13T14:20:52.675269
CUST_06708,0.6396,0.7429,Persuadable,1023.17,2026-03-13T14:20:52.675269
CUST_06709,0.3189,-0.0806,Sure_Thing,4960.54,2026-03-13T14:20:52.675269
CUST_06710,0.1331,-0.0501,Sure_Thing,2961.94,2026-03-13T14:20:52.675269
CUST_06711,0.5844,-0.0712,Sure_Thing,4791.42,2026-03-13T14:20:52.675269
CUST_06712,0.5378,0.1564,Sure_Thing,2210.94,2026-03-13T14:20:52.675269
CUST_06713,0.4472,0.1314,Sure_Thing,6408.95,2026-03-13T14:20:52.675269
CUST_06714,0.6086,0.4274,Persuadable,1219.45,2026-03-13T14:20:52.675269
CUST_06715,0.702,0.2324,Persuadable,907.78,2026-03-13T14:20:52.675269
CUST_06716,0.6823,0.3311,Persuadable,171.0,2026-03-13T14:20:52.675269
CUST_06717,0.5904,0.6512,Persuadable,5647.08,2026-03-13T14:20:52.675269
CUST_06718,0.6906,-0.0831,Lost_Cause,156.82,2026-03-13T14:20:52.675269
CUST_06719,0.1102,-0.1896,Sleeping_Dog,1838.66,2026-03-13T14:20:52.675269
CUST_06720,0.1466,-0.0869,Sure_Thing,5895.48,2026-03-13T14:20:52.675269
CUST_06721,0.1022,0.0522,Sure_Thing,3824.4,2026-03-13T14:20:52.675269
CUST_06722,0.3516,0.4074,Sure_Thing,7037.46,2026-03-13T14:20:52.675269
CUST_06723,0.1058,-0.1051,Sleeping_Dog,882.81,2026-03-13T14:20:52.675269
CUST_06724,0.1146,0.563,Sure_Thing,4412.06,2026-03-13T14:20:52.675269
CUST_06725,0.2388,-0.6267,Sleeping_Dog,784.01,2026-03-13T14:20:52.675269
CUST_06726,0.6684,0.3085,Persuadable,103.23,2026-03-13T14:20:52.675269
CUST_06727,0.5518,-0.3015,Sleeping_Dog,490.7,2026-03-13T14:20:52.675269
CUST_06728,0.1011,0.4468,Sure_Thing,8235.32,2026-03-13T14:20:52.675269
CUST_06729,0.1146,0.0116,Sure_Thing,4881.46,2026-03-13T14:20:52.675269
CUST_06730,0.111,-0.1938,Sleeping_Dog,311.86,2026-03-13T14:20:52.675269
CUST_06731,0.1068,-0.123,Sleeping_Dog,451.39,2026-03-13T14:20:52.675269
CUST_06732,0.6185,-0.2611,Sleeping_Dog,2168.98,2026-03-13T14:20:52.675269
CUST_06733,0.2432,-0.4211,Sleeping_Dog,1360.94,2026-03-13T14:20:52.675269
CUST_06734,0.3225,-0.4947,Sleeping_Dog,548.08,2026-03-13T14:20:52.675269
CUST_06735,0.1146,-0.1129,Sleeping_Dog,6240.8,2026-03-13T14:20:52.675269
CUST_06736,0.1058,-0.1193,Sleeping_Dog,1391.14,2026-03-13T14:20:52.675269
CUST_06737,0.3015,0.5026,Sure_Thing,6734.5,2026-03-13T14:20:52.675269
CUST_06738,0.5184,0.1384,Sure_Thing,10.18,2026-03-13T14:20:52.675269
CUST_06739,0.4647,-0.52,Sleeping_Dog,190.8,2026-03-13T14:20:52.675269
CUST_06740,0.4591,-0.0891,Sure_Thing,3154.98,2026-03-13T14:20:52.675269
CUST_06741,0.7031,0.0318,Lost_Cause,980.4,2026-03-13T14:20:52.675269
CUST_06742,0.1186,0.0919,Sure_Thing,3940.52,2026-03-13T14:20:52.675269
CUST_06743,0.3361,-0.1327,Sleeping_Dog,205.95,2026-03-13T14:20:52.675269
CUST_06744,0.1287,0.4156,Sure_Thing,7007.7,2026-03-13T14:20:52.675269
CUST_06745,0.5671,0.406,Persuadable,5341.97,2026-03-13T14:20:52.675269
CUST_06746,0.4234,-0.0535,Sure_Thing,188.08,2026-03-13T14:20:52.675269
CUST_06747,0.1275,-0.4052,Sleeping_Dog,1921.99,2026-03-13T14:20:52.675269
CUST_06748,0.73,0.3802,Persuadable,42.5,2026-03-13T14:20:52.675269
CUST_06749,0.1624,-0.2316,Sleeping_Dog,5451.03,2026-03-13T14:20:52.675269
CUST_06750,0.1272,-0.7314,Sleeping_Dog,1430.43,2026-03-13T14:20:52.675269
CUST_06751,0.1058,-0.1267,Sleeping_Dog,1005.71,2026-03-13T14:20:52.675269
CUST_06752,0.1223,-0.2141,Sleeping_Dog,509.63,2026-03-13T14:20:52.675269
CUST_06753,0.1663,0.0544,Sure_Thing,3748.46,2026-03-13T14:20:52.675269
CUST_06754,0.1368,0.2699,Sure_Thing,0.0,2026-03-13T14:20:52.675269
CUST_06755,0.5295,-0.0733,Sure_Thing,3236.34,2026-03-13T14:20:52.675269
CUST_06756,0.549,-0.4606,Sleeping_Dog,1854.6,2026-03-13T14:20:52.675269
CUST_06757,0.2693,0.0928,Sure_Thing,2956.68,2026-03-13T14:20:52.675269
CUST_06758,0.2242,-0.1501,Sleeping_Dog,443.81,2026-03-13T14:20:52.675269
CUST_06759,0.2393,-0.2466,Sleeping_Dog,4746.09,2026-03-13T14:20:52.675269
CUST_06760,0.6079,-0.6968,Sleeping_Dog,147.52,2026-03-13T14:20:52.675269
CUST_06761,0.569,0.3726,Persuadable,9.95,2026-03-13T14:20:52.675269
CUST_06762,0.2583,0.0036,Sure_Thing,1954.7,2026-03-13T14:20:52.675269
CUST_06763,0.2397,0.1443,Sure_Thing,5068.27,2026-03-13T14:20:52.675269
CUST_06764,0.7166,0.7789,Persuadable,34.6,2026-03-13T14:20:52.675269
CUST_06765,0.1102,-0.3601,Sleeping_Dog,1649.49,2026-03-13T14:20:52.675269
CUST_06766,0.111,-0.1853,Sleeping_Dog,288.73,2026-03-13T14:20:52.675269
CUST_06767,0.2724,-0.1092,Sleeping_Dog,3116.92,2026-03-13T14:20:52.675269
CUST_06768,0.095,0.385,Sure_Thing,8551.33,2026-03-13T14:20:52.675269
CUST_06769,0.1058,-0.1133,Sleeping_Dog,897.31,2026-03-13T14:20:52.675269
CUST_06770,0.6901,-0.0465,Lost_Cause,239.8,2026-03-13T14:20:52.675269
CUST_06771,0.2809,0.0272,Sure_Thing,680.11,2026-03-13T14:20:52.675269
CUST_06772,0.3115,0.0296,Sure_Thing,2294.42,2026-03-13T14:20:52.675269
CUST_06773,0.5815,0.07,Sure_Thing,3381.99,2026-03-13T14:20:52.675269
CUST_06774,0.4945,0.1384,Sure_Thing,9.82,2026-03-13T14:20:52.675269
CUST_06775,0.1169,0.0923,Sure_Thing,4361.68,2026-03-13T14:20:52.675269
CUST_06776,0.1146,0.2988,Sure_Thing,4743.25,2026-03-13T14:20:52.675269
CUST_06777,0.5617,0.4486,Persuadable,69.19,2026-03-13T14:20:52.675269
CUST_06778,0.1058,-0.1919,Sleeping_Dog,1545.53,2026-03-13T14:20:52.675269
CUST_06779,0.2861,0.0945,Sure_Thing,1201.04,2026-03-13T14:20:52.675269
CUST_06780,0.2981,-0.1553,Sleeping_Dog,519.26,2026-03-13T14:20:52.675269
CUST_06781,0.6617,0.2408,Persuadable,165.08,2026-03-13T14:20:52.675269
CUST_06782,0.4257,-0.4239,Sleeping_Dog,486.89,2026-03-13T14:20:52.675269
CUST_06783,0.1069,-0.3302,Sleeping_Dog,1129.42,2026-03-13T14:20:52.675269
CUST_06784,0.2517,0.0602,Sure_Thing,442.56,2026-03-13T14:20:52.675269
CUST_06785,0.2976,0.6308,Sure_Thing,6765.15,2026-03-13T14:20:52.675269
CUST_06786,0.2906,-0.3571,Sleeping_Dog,459.25,2026-03-13T14:20:52.675269
CUST_06787,0.4843,0.3351,Sure_Thing,3677.33,2026-03-13T14:20:52.675269
CUST_06788,0.1551,-0.0931,Sure_Thing,442.5,2026-03-13T14:20:52.675269
CUST_06789,0.569,0.3726,Persuadable,10.1,2026-03-13T14:20:52.675269
CUST_06790,0.1102,-0.2275,Sleeping_Dog,1764.02,2026-03-13T14:20:52.675269
CUST_06791,0.5033,-0.1027,Sleeping_Dog,696.68,2026-03-13T14:20:52.675269
CUST_06792,0.1602,-0.2185,Sleeping_Dog,1310.6,2026-03-13T14:20:52.675269
CUST_06793,0.1162,0.4772,Sure_Thing,7660.85,2026-03-13T14:20:52.675269
CUST_06794,0.1058,-0.3735,Sleeping_Dog,856.24,2026-03-13T14:20:52.675269
CUST_06795,0.415,-0.0199,Sure_Thing,4518.79,2026-03-13T14:20:52.675269
CUST_06796,0.5483,0.0029,Sure_Thing,75.7,2026-03-13T14:20:52.675269
CUST_06797,0.404,-0.2877,Sleeping_Dog,1729.21,2026-03-13T14:20:52.675269
CUST_06798,0.5268,0.3357,Persuadable,823.36,2026-03-13T14:20:52.675269
CUST_06799,0.273,0.378,Sure_Thing,7628.57,2026-03-13T14:20:52.675269
CUST_06800,0.438,0.6025,Sure_Thing,1258.97,2026-03-13T14:20:52.675269
CUST_06801,0.3024,0.0485,Sure_Thing,1602.51,2026-03-13T14:20:52.675269
CUST_06802,0.5694,-0.1028,Sleeping_Dog,1789.76,2026-03-13T14:20:52.675269
CUST_06803,0.1903,0.2207,Sure_Thing,3922.58,2026-03-13T14:20:52.675269
CUST_06804,0.6913,0.3862,Persuadable,362.08,2026-03-13T14:20:52.675269
CUST_06805,0.3136,0.5551,Sure_Thing,7094.01,2026-03-13T14:20:52.675269
CUST_06806,0.1058,-0.4075,Sleeping_Dog,761.07,2026-03-13T14:20:52.675269
CUST_06807,0.1108,0.2777,Sure_Thing,92.23,2026-03-13T14:20:52.675269
CUST_06808,0.227,0.2253,Sure_Thing,3706.66,2026-03-13T14:20:52.675269
CUST_06809,0.6906,0.0392,Lost_Cause,246.96,2026-03-13T14:20:52.675269
CUST_06810,0.4726,0.1062,Sure_Thing,410.86,2026-03-13T14:20:52.675269
CUST_06811,0.6398,-0.0085,Lost_Cause,25.18,2026-03-13T14:20:52.675269
CUST_06812,0.3443,0.0563,Sure_Thing,3695.97,2026-03-13T14:20:52.675269
CUST_06813,0.201,0.1244,Sure_Thing,3099.08,2026-03-13T14:20:52.675269
CUST_06814,0.3762,0.2263,Sure_Thing,5345.17,2026-03-13T14:20:52.675269
CUST_06815,0.1136,-0.1068,Sleeping_Dog,5032.45,2026-03-13T14:20:52.675269
CUST_06816,0.7271,0.6914,Persuadable,35.15,2026-03-13T14:20:52.675269
CUST_06817,0.1102,-0.1896,Sleeping_Dog,1846.55,2026-03-13T14:20:52.675269
CUST_06818,0.1126,0.4539,Sure_Thing,160.01,2026-03-13T14:20:52.675269
CUST_06819,0.482,0.5038,Sure_Thing,5517.43,2026-03-13T14:20:52.675269
CUST_06820,0.4235,0.4983,Sure_Thing,5296.72,2026-03-13T14:20:52.675269
CUST_06821,0.6147,0.533,Persuadable,1683.43,2026-03-13T14:20:52.675269
CUST_06822,0.5695,0.1712,Sure_Thing,2407.81,2026-03-13T14:20:52.675269
CUST_06823,0.4437,-0.5265,Sleeping_Dog,188.52,2026-03-13T14:20:52.675269
CUST_06824,0.3448,0.0296,Sure_Thing,5146.37,2026-03-13T14:20:52.675269
CUST_06825,0.6187,-0.4285,Sleeping_Dog,2191.63,2026-03-13T14:20:52.675269
CUST_06826,0.3301,0.2316,Sure_Thing,67.0,2026-03-13T14:20:52.675269
CUST_06827,0.1714,0.1243,Sure_Thing,4586.95,2026-03-13T14:20:52.675269
CUST_06828,0.1029,-0.1838,Sleeping_Dog,179.29,2026-03-13T14:20:52.675269
CUST_06829,0.1106,0.1172,Sure_Thing,111.11,2026-03-13T14:20:52.675269
CUST_06830,0.1058,0.0988,Sure_Thing,665.39,2026-03-13T14:20:52.675269
CUST_06831,0.7093,-0.0549,Lost_Cause,542.81,2026-03-13T14:20:52.675269
CUST_06832,0.1058,-0.1652,Sleeping_Dog,1124.83,2026-03-13T14:20:52.675269
CUST_06833,0.6147,0.6761,Persuadable,1711.28,2026-03-13T14:20:52.675269
CUST_06834,0.1373,-0.3635,Sleeping_Dog,565.31,2026-03-13T14:20:52.675269
CUST_06835,0.1405,-0.6065,Sleeping_Dog,5713.03,2026-03-13T14:20:52.675269
CUST_06836,0.7001,-0.0927,Lost_Cause,444.99,2026-03-13T14:20:52.675269
CUST_06837,0.6944,0.2669,Persuadable,426.51,2026-03-13T14:20:52.675269
CUST_06838,0.6352,0.2994,Persuadable,1208.72,2026-03-13T14:20:52.675269
CUST_06839,0.7057,0.0917,Lost_Cause,1035.6,2026-03-13T14:20:52.675269
CUST_06840,0.5367,0.3726,Persuadable,9.65,2026-03-13T14:20:52.675269
CUST_06841,0.421,-0.0329,Sure_Thing,222.46,2026-03-13T14:20:52.675269
CUST_06842,0.111,0.0255,Sure_Thing,238.64,2026-03-13T14:20:52.675269
CUST_06843,0.6679,0.5414,Persuadable,779.22,2026-03-13T14:20:52.675269
CUST_06844,0.371,-0.067,Sure_Thing,2536.2,2026-03-13T14:20:52.675269
CUST_06845,0.6677,0.0006,Lost_Cause,22.92,2026-03-13T14:20:52.675269
CUST_06846,0.73,0.2679,Persuadable,39.78,2026-03-13T14:20:52.675269
CUST_06847,0.34,-0.034,Sure_Thing,1025.81,2026-03-13T14:20:52.675269
CUST_06848,0.5512,0.6443,Persuadable,98.53,2026-03-13T14:20:52.675269
CUST_06849,0.4362,0.0982,Sure_Thing,2487.29,2026-03-13T14:20:52.675269
CUST_06850,0.1136,0.0781,Sure_Thing,4313.54,2026-03-13T14:20:52.675269
CUST_06851,0.1271,-0.0686,Sure_Thing,3523.53,2026-03-13T14:20:52.675269
CUST_06852,0.1853,0.0882,Sure_Thing,2859.07,2026-03-13T14:20:52.675269
CUST_06853,0.4312,0.3502,Sure_Thing,5905.49,2026-03-13T14:20:52.675269
CUST_06854,0.3228,0.1049,Sure_Thing,21.8,2026-03-13T14:20:52.675269
CUST_06855,0.1927,0.085,Sure_Thing,2815.22,2026-03-13T14:20:52.675269
CUST_06856,0.1102,-0.1746,Sleeping_Dog,1484.31,2026-03-13T14:20:52.675269
CUST_06857,0.4961,0.3992,Sure_Thing,5215.13,2026-03-13T14:20:52.675269
CUST_06858,0.6181,0.1132,Lost_Cause,2277.31,2026-03-13T14:20:52.675269
CUST_06859,0.0959,0.5137,Sure_Thing,7874.98,2026-03-13T14:20:52.675269
CUST_06860,0.6117,0.1105,Lost_Cause,3452.05,2026-03-13T14:20:52.675269
CUST_06861,0.6568,0.6172,Persuadable,1214.27,2026-03-13T14:20:52.675269
CUST_06862,0.7093,-0.0891,Lost_Cause,297.96,2026-03-13T14:20:52.675269
CUST_06863,0.1407,-0.1166,Sleeping_Dog,2924.33,2026-03-13T14:20:52.675269
CUST_06864,0.5185,0.0965,Sure_Thing,58.31,2026-03-13T14:20:52.675269
CUST_06865,0.116,0.3716,Sure_Thing,501.64,2026-03-13T14:20:52.675269
CUST_06866,0.73,0.3372,Persuadable,47.72,2026-03-13T14:20:52.675269
CUST_06867,0.1058,-0.1044,Sleeping_Dog,1292.46,2026-03-13T14:20:52.675269
CUST_06868,0.6432,-0.2182,Sleeping_Dog,1054.58,2026-03-13T14:20:52.675269
CUST_06869,0.1767,0.3185,Sure_Thing,2269.37,2026-03-13T14:20:52.675269
CUST_06870,0.3771,-0.3647,Sleeping_Dog,3645.94,2026-03-13T14:20:52.675269
CUST_06871,0.4603,-0.2899,Sleeping_Dog,4930.97,2026-03-13T14:20:52.675269
CUST_06872,0.1405,-0.1448,Sleeping_Dog,5142.87,2026-03-13T14:20:52.675269
CUST_06873,0.1146,-0.0447,Sure_Thing,6096.15,2026-03-13T14:20:52.675269
CUST_06874,0.1732,-0.064,Sure_Thing,1451.72,2026-03-13T14:20:52.675269
CUST_06875,0.1058,-0.1733,Sleeping_Dog,1190.01,2026-03-13T14:20:52.675269
CUST_06876,0.4156,0.6293,Sure_Thing,6508.67,2026-03-13T14:20:52.675269
CUST_06877,0.7234,0.7777,Persuadable,34.85,2026-03-13T14:20:52.675269
CUST_06878,0.7088,-0.1288,Sleeping_Dog,491.4,2026-03-13T14:20:52.675269
CUST_06879,0.5973,-0.1641,Sleeping_Dog,1736.22,2026-03-13T14:20:52.675269
CUST_06880,0.1102,-0.2171,Sleeping_Dog,1762.87,2026-03-13T14:20:52.675269
CUST_06881,0.3672,-0.4088,Sleeping_Dog,1019.2,2026-03-13T14:20:52.675269
CUST_06882,0.1265,0.5253,Sure_Thing,7081.51,2026-03-13T14:20:52.675269
CUST_06883,0.4406,0.1704,Sure_Thing,3583.21,2026-03-13T14:20:52.675269
CUST_06884,0.6283,-0.0222,Lost_Cause,74.81,2026-03-13T14:20:52.675269
CUST_06885,0.5521,0.3422,Persuadable,804.37,2026-03-13T14:20:52.675269
CUST_06886,0.7097,0.5287,Persuadable,693.78,2026-03-13T14:20:52.675269
CUST_06887,0.1058,-0.6349,Sleeping_Dog,798.78,2026-03-13T14:20:52.675269
CUST_06888,0.7051,-0.1256,Sleeping_Dog,179.59,2026-03-13T14:20:52.675269
CUST_06889,0.7088,0.2439,Persuadable,183.34,2026-03-13T14:20:52.675269
CUST_06890,0.2439,-0.514,Sleeping_Dog,3295.72,2026-03-13T14:20:52.675269
CUST_06891,0.5261,0.2008,Sure_Thing,103.68,2026-03-13T14:20:52.675269
CUST_06892,0.3824,-0.0015,Sure_Thing,4875.62,2026-03-13T14:20:52.675269
CUST_06893,0.3545,-0.1432,Sleeping_Dog,313.16,2026-03-13T14:20:52.675269
CUST_06894,0.7135,0.5849,Persuadable,250.99,2026-03-13T14:20:52.675269
CUST_06895,0.1116,-0.2649,Sleeping_Dog,2379.98,2026-03-13T14:20:52.675269
CUST_06896,0.5971,0.1554,Sure_Thing,21.98,2026-03-13T14:20:52.675269
CUST_06897,0.1593,0.1209,Sure_Thing,4902.08,2026-03-13T14:20:52.675269
CUST_06898,0.454,0.0793,Sure_Thing,1999.37,2026-03-13T14:20:52.675269
CUST_06899,0.6312,-0.0522,Lost_Cause,22.55,2026-03-13T14:20:52.675269
CUST_06900,0.3829,-0.2912,Sleeping_Dog,4811.41,2026-03-13T14:20:52.675269
CUST_06901,0.2393,-0.0514,Sure_Thing,1972.94,2026-03-13T14:20:52.675269
CUST_06902,0.1506,0.0609,Sure_Thing,3943.58,2026-03-13T14:20:52.675269
CUST_06903,0.2763,0.0632,Sure_Thing,2373.88,2026-03-13T14:20:52.675269
CUST_06904,0.37,-0.197,Sleeping_Dog,2708.68,2026-03-13T14:20:52.675269
CUST_06905,0.3955,-0.0117,Sure_Thing,1265.61,2026-03-13T14:20:52.675269
CUST_06906,0.1068,-0.027,Sure_Thing,368.89,2026-03-13T14:20:52.675269
CUST_06907,0.4703,0.0082,Sure_Thing,2799.76,2026-03-13T14:20:52.675269
CUST_06908,0.458,-0.329,Sleeping_Dog,404.78,2026-03-13T14:20:52.675269
CUST_06909,0.6178,-0.0691,Lost_Cause,26.78,2026-03-13T14:20:52.675269
CUST_06910,0.1447,0.3857,Sure_Thing,7771.48,2026-03-13T14:20:52.675269
CUST_06911,0.1058,-0.3942,Sleeping_Dog,1068.95,2026-03-13T14:20:52.675269
CUST_06912,0.702,0.1696,Lost_Cause,712.53,2026-03-13T14:20:52.675269
CUST_06913,0.3566,0.5733,Sure_Thing,7386.01,2026-03-13T14:20:52.675269
CUST_06914,0.6395,0.4587,Persuadable,4313.98,2026-03-13T14:20:52.675269
CUST_06915,0.1558,0.3404,Sure_Thing,6747.58,2026-03-13T14:20:52.675269
CUST_06916,0.1058,-0.543,Sleeping_Dog,801.73,2026-03-13T14:20:52.675269
CUST_06917,0.1156,-0.002,Sure_Thing,5969.34,2026-03-13T14:20:52.675269
CUST_06918,0.4761,0.1878,Sure_Thing,3262.2,2026-03-13T14:20:52.675269
CUST_06919,0.4059,-0.3716,Sleeping_Dog,4780.96,2026-03-13T14:20:52.675269
CUST_06920,0.1058,0.109,Sure_Thing,491.11,2026-03-13T14:20:52.675269
CUST_06921,0.3145,-0.017,Sure_Thing,4229.92,2026-03-13T14:20:52.675269
CUST_06922,0.6684,-0.0294,Lost_Cause,165.82,2026-03-13T14:20:52.675269
CUST_06923,0.1899,0.2441,Sure_Thing,3762.95,2026-03-13T14:20:52.675269
CUST_06924,0.7166,0.7777,Persuadable,34.67,2026-03-13T14:20:52.675269
CUST_06925,0.1273,-0.1482,Sleeping_Dog,276.52,2026-03-13T14:20:52.675269
CUST_06926,0.4367,-0.1559,Sleeping_Dog,4021.05,2026-03-13T14:20:52.675269
CUST_06927,0.2949,0.3757,Sure_Thing,264.08,2026-03-13T14:20:52.675269
CUST_06928,0.1801,-0.2271,Sleeping_Dog,2597.09,2026-03-13T14:20:52.675269
CUST_06929,0.1989,-0.0161,Sure_Thing,453.56,2026-03-13T14:20:52.675269
CUST_06930,0.6945,0.2529,Persuadable,162.56,2026-03-13T14:20:52.675269
CUST_06931,0.3379,0.4665,Sure_Thing,5623.98,2026-03-13T14:20:52.675269
CUST_06932,0.3759,-0.2079,Sleeping_Dog,457.5,2026-03-13T14:20:52.675269
CUST_06933,0.7271,0.7777,Persuadable,34.8,2026-03-13T14:20:52.675269
CUST_06934,0.1734,0.4501,Sure_Thing,7263.0,2026-03-13T14:20:52.675269
CUST_06935,0.288,0.6186,Sure_Thing,7136.11,2026-03-13T14:20:52.675269
CUST_06936,0.6988,-0.2053,Sleeping_Dog,320.83,2026-03-13T14:20:52.675269
CUST_06937,0.3267,-0.4322,Sleeping_Dog,928.25,2026-03-13T14:20:52.675269
CUST_06938,0.1146,-0.0544,Sure_Thing,4548.02,2026-03-13T14:20:52.675269
CUST_06939,0.2945,-0.0132,Sure_Thing,3160.99,2026-03-13T14:20:52.675269
CUST_06940,0.1116,0.0801,Sure_Thing,3826.9,2026-03-13T14:20:52.675269
CUST_06941,0.1599,-0.1948,Sleeping_Dog,3038.93,2026-03-13T14:20:52.675269
CUST_06942,0.1058,-0.1223,Sleeping_Dog,1375.77,2026-03-13T14:20:52.675269
CUST_06943,0.5663,0.4746,Persuadable,15.25,2026-03-13T14:20:52.675269
CUST_06944,0.3432,0.3649,Sure_Thing,39.79,2026-03-13T14:20:52.675269
CUST_06945,0.1345,0.4105,Sure_Thing,6762.89,2026-03-13T14:20:52.675269
CUST_06946,0.3824,-0.4657,Sleeping_Dog,2065.32,2026-03-13T14:20:52.675269
CUST_06947,0.2813,0.5277,Sure_Thing,6672.38,2026-03-13T14:20:52.675269
CUST_06948,0.413,0.013,Sure_Thing,4632.05,2026-03-13T14:20:52.675269
CUST_06949,0.1535,-0.1429,Sleeping_Dog,1116.17,2026-03-13T14:20:52.675269
CUST_06950,0.4437,-0.3814,Sleeping_Dog,193.79,2026-03-13T14:20:52.675269
