user_id,tenure,monthly_charges,contract_type,service_count,clv_proxy,senior_citizen,has_partner,digital_engagement,segment_true,treated,base_churn_prob,final_churn_prob,churned
U04374,42,81.9327844536473,2,8,4155.05,0,0,2,Sure_Thing,1,0.0567,0.01,0
U04375,59,79.14590770043593,2,7,5288.77,1,0,1,Sure_Thing,0,0.18,0.18,0
U04376,29,55.069555271374405,2,7,1746.78,0,0,0,Sure_Thing,0,0.0681,0.0681,0
U04377,3,77.82520283664411,0,3,230.77,0,0,2,Persuadable,1,0.5783,0.1783,0
U04378,7,85.31341292507045,0,1,442.43,0,1,1,Lost_Cause,1,0.8917,0.8717,1
U04379,15,104.09168167220949,0,5,1695.69,0,1,1,Persuadable,1,0.7518,0.3518,0
U04380,13,50.55524817429569,1,3,706.89,0,0,1,Sleeping_Dog,0,0.1748,0.1748,0
U04381,60,84.19006735861959,2,7,5289.79,0,1,0,Sure_Thing,0,0.2345,0.2345,0
U04382,12,54.146545895116304,2,3,649.5,0,0,2,Sleeping_Dog,0,0.0991,0.0991,0
U04383,51,64.45256106669915,2,5,3544.73,1,1,0,Sure_Thing,0,0.3737,0.3737,1
U04384,23,63.72869951651987,2,1,1479.69,0,0,0,Sleeping_Dog,0,0.3429,0.3429,0
U04385,7,74.58890605342592,0,4,459.25,0,0,2,Persuadable,0,0.5969,0.5969,1
U04386,11,98.21834567903036,0,1,797.91,0,1,2,Lost_Cause,0,0.8355,0.8355,0
U04387,35,67.11202064314415,1,8,2649.16,0,0,0,Sure_Thing,0,0.2383,0.2383,1
U04388,43,69.54000173598303,2,4,3587.54,0,0,1,Sure_Thing,0,0.062,0.062,0
U04389,66,70.1185389800348,2,4,5123.51,0,1,0,Sure_Thing,1,0.2531,0.2031,1
U04390,39,52.72074495419355,2,6,2564.84,1,1,2,Sure_Thing,1,0.3142,0.2642,0
U04391,6,84.47910246784544,0,1,307.7,0,1,0,Lost_Cause,0,0.9431,0.9431,1
U04392,36,45.36398007142442,1,6,1812.05,0,0,0,Sure_Thing,1,0.2084,0.1584,0
U04393,29,30.9338896820844,2,1,984.57,0,1,0,Sleeping_Dog,0,0.3606,0.3606,0
U04394,65,74.65018907737598,1,4,4957.92,0,0,2,Sure_Thing,0,0.2626,0.2626,0
U04395,31,46.44485008175799,1,4,1601.79,1,1,0,Sure_Thing,1,0.2671,0.2171,1
U04396,27,56.276388762319044,1,2,1512.54,0,0,0,Sleeping_Dog,0,0.2997,0.2997,0
U04397,31,70.78803871649527,2,8,2454.4,1,0,1,Sure_Thing,0,0.2508,0.2508,0
U04398,17,66.3190531933973,0,2,1010.41,0,1,1,Persuadable,0,0.6208,0.6208,1
U04399,6,92.0537132959323,0,4,542.14,0,1,2,Persuadable,0,0.7904,0.7904,0
U04400,44,49.86858330898086,2,8,2804.53,0,0,1,Sure_Thing,1,0.2157,0.1657,1
U04401,48,57.18432142794803,2,6,3425.85,0,0,1,Sure_Thing,0,0.2892,0.2892,0
U04402,3,91.42153332696319,0,3,259.45,0,1,0,Persuadable,0,0.4749,0.4749,1
U04403,16,43.35046728113895,0,3,648.27,0,1,2,Sleeping_Dog,0,0.1431,0.1431,1
U04404,62,47.508548282857525,2,6,3368.51,0,1,1,Sure_Thing,0,0.3584,0.3584,0
U04405,3,80.95703581681055,0,2,193.78,0,1,2,Lost_Cause,1,0.8822,0.8622,1
U04406,48,72.38692446005118,2,7,3957.07,0,1,0,Sure_Thing,0,0.1175,0.1175,0
U04407,44,81.76478924092902,2,5,4431.25,0,1,0,Sure_Thing,0,0.5332,0.5332,1
U04408,10,79.8796998950655,0,5,800.3,0,0,1,Persuadable,0,0.6451,0.6451,1
U04409,9,114.58194609486037,0,3,842.91,0,1,2,Lost_Cause,1,0.6866,0.6666,1
U04410,5,81.13024609185106,0,2,321.07,0,0,0,Lost_Cause,0,0.836,0.836,0
U04411,10,75.99799504499057,0,3,659.43,0,1,2,Persuadable,0,0.8408,0.8408,1
U04412,53,48.99784760299182,2,5,2749.21,0,0,2,Sure_Thing,1,0.055,0.01,0
U04413,12,65.07215999742321,0,5,725.61,0,1,1,Persuadable,1,0.6402,0.2402,1
U04414,3,105.44359542462686,0,3,342.3,0,0,2,Persuadable,1,0.291,0.01,0
U04415,14,86.23729822724815,0,3,1092.61,0,0,1,Persuadable,1,0.7304,0.3304,0
U04416,12,104.94323572893593,0,4,1411.02,0,1,2,Persuadable,0,0.6716,0.6716,1
U04417,14,41.58485548578467,1,1,614.8,0,0,1,Sleeping_Dog,0,0.0368,0.0368,0
U04418,41,74.53353764318675,2,8,3856.17,0,0,1,Sure_Thing,0,0.3398,0.3398,0
U04419,2,90.09988138009179,0,2,110.69,0,0,1,Lost_Cause,0,0.9809,0.9809,1
U04420,63,75.14778490216219,2,8,5968.11,0,0,0,Sure_Thing,1,0.1986,0.1486,0
U04421,14,64.20867920757539,1,1,930.27,1,1,1,Sleeping_Dog,0,0.1292,0.1292,0
U04422,16,69.57816990357688,0,3,1146.11,0,1,0,Persuadable,0,0.6217,0.6217,1
U04423,51,59.13322198907254,2,7,3150.62,0,0,1,Sure_Thing,1,0.1109,0.0609,0
U04424,9,87.99582940329094,0,3,706.62,0,1,1,Lost_Cause,0,0.7249,0.7249,1
U04425,33,57.285995089402036,0,2,1744.5,0,0,0,Sleeping_Dog,1,0.4027,0.7027,1
U04426,28,63.15334739059089,0,2,1757.64,0,0,2,Sleeping_Dog,0,0.2165,0.2165,0
U04427,8,91.26323884289243,0,1,605.5,0,1,1,Lost_Cause,0,0.9159,0.9159,1
U04428,22,48.3077039923987,0,2,1132.41,0,0,0,Sleeping_Dog,1,0.4771,0.7771,1
U04429,11,77.40307046013041,0,4,744.5,0,1,1,Persuadable,0,0.7525,0.7525,0
U04430,11,95.8885932196788,0,4,985.7,0,0,1,Persuadable,1,0.6597,0.2597,1
U04431,14,35.85502743697953,0,1,530.28,1,0,2,Sleeping_Dog,1,0.3567,0.6567,1
U04432,47,49.23665494305545,2,4,2559.53,0,0,1,Sure_Thing,1,0.0348,0.01,0
U04433,11,108.92865467046197,0,1,842.12,0,1,1,Lost_Cause,0,0.7342,0.7342,1
U04434,62,50.382282211474234,2,4,3432.98,0,0,2,Sure_Thing,0,0.2721,0.2721,1
U04435,67,72.21381717028211,2,5,5300.35,0,0,2,Sure_Thing,1,0.1409,0.0909,0
U04436,16,96.60427411871584,0,3,1701.92,0,1,2,Persuadable,1,0.8579,0.4579,0
U04437,26,61.396276949003976,0,2,1724.74,0,0,0,Sleeping_Dog,0,0.2864,0.2864,1
U04438,37,51.53147350409402,2,6,2232.1,1,0,0,Sure_Thing,1,0.1666,0.1166,0
U04439,5,86.43756347380635,0,2,306.15,0,0,2,Lost_Cause,1,0.6842,0.6642,1
U04440,8,79.60050919361896,0,3,561.43,0,0,1,Persuadable,1,0.748,0.348,1
U04441,44,68.6354747418382,2,8,3253.97,0,0,2,Sure_Thing,1,0.2516,0.2016,1
U04442,4,87.31387691765468,0,3,239.95,0,1,1,Lost_Cause,0,0.7128,0.7128,1
U04443,3,78.74066136346339,0,2,194.81,0,1,1,Lost_Cause,1,0.9833,0.9633,1
U04444,6,106.40253691863987,0,4,723.25,0,0,0,Persuadable,1,0.663,0.263,0
U04445,1,113.10181942183084,0,3,101.12,0,0,0,Lost_Cause,1,0.7483,0.7283,0
U04446,10,89.01031796466535,0,1,766.93,0,1,1,Lost_Cause,0,0.9402,0.9402,1
U04447,70,80.11512840645446,2,7,5844.49,0,0,1,Sure_Thing,0,0.0354,0.0354,0
U04448,49,58.65808099984055,1,5,2929.3,1,0,0,Sure_Thing,0,0.1357,0.1357,0
U04449,8,96.89139892461858,0,3,825.75,0,1,0,Persuadable,1,0.244,0.01,0
U04450,71,46.815333095586425,2,5,3731.6,0,1,1,Sure_Thing,1,0.1088,0.0588,0
U04451,8,107.88535497524495,0,1,674.19,1,0,2,Lost_Cause,1,0.9393,0.9193,1
U04452,6,77.07723870471641,0,3,554.4,1,0,1,Persuadable,0,0.5626,0.5626,0
U04453,3,83.07609109823547,0,2,198.17,0,0,1,Lost_Cause,1,0.8354,0.8154,1
U04454,26,76.16128894087538,2,7,2432.74,0,0,0,Sure_Thing,0,0.1364,0.1364,0
U04455,11,105.24297732122756,0,4,1004.98,0,0,2,Persuadable,0,0.8068,0.8068,1
U04456,8,95.70246626728743,0,2,475.51,1,1,1,Lost_Cause,1,0.6128,0.5928,0
U04457,24,68.59652589003394,1,4,1662.31,0,0,2,Sure_Thing,0,0.3945,0.3945,0
U04458,50,56.3735856973794,2,6,3214.78,0,0,1,Sure_Thing,1,0.285,0.235,0
U04459,26,35.58787178684573,2,2,977.91,0,1,2,Sleeping_Dog,0,0.1881,0.1881,0
U04460,5,91.32236091400235,0,3,276.29,0,0,0,Lost_Cause,0,0.8261,0.8261,1
U04461,11,89.65583171918573,0,5,921.86,0,0,0,Persuadable,0,0.8998,0.8998,1
U04462,12,80.6970557916445,1,2,842.0,0,1,2,Persuadable,0,0.7574,0.7574,0
U04463,61,51.730381170418426,2,5,3862.22,0,1,1,Sure_Thing,0,0.1772,0.1772,0
U04464,5,101.73735767576595,0,1,412.25,0,1,2,Lost_Cause,0,0.5892,0.5892,0
U04465,4,112.40906160692526,0,3,395.11,0,0,1,Lost_Cause,0,0.772,0.772,1
U04466,35,62.958922683025136,1,2,2022.05,0,0,2,Sleeping_Dog,1,0.2911,0.5911,1
U04467,32,71.06463250707276,1,8,2593.07,0,1,2,Sure_Thing,0,0.0806,0.0806,0
U04468,50,69.42785271021924,2,7,3939.19,0,0,1,Sure_Thing,1,0.4659,0.4159,0
U04469,4,106.0795027619767,0,1,320.67,0,1,2,Lost_Cause,0,0.8191,0.8191,1
U04470,64,69.49112933817518,2,8,5318.63,0,1,1,Sure_Thing,0,0.2187,0.2187,0
U04471,7,100.66643573818277,0,2,431.77,0,1,0,Lost_Cause,0,0.9538,0.9538,1
U04472,33,70.6447177031281,1,5,2495.49,0,1,2,Sure_Thing,0,0.0496,0.0496,0
U04473,10,107.54179959312393,0,2,900.71,0,0,1,Lost_Cause,0,0.8577,0.8577,1
U04474,31,52.46059666720593,2,1,1704.42,0,1,0,Sleeping_Dog,0,0.2577,0.2577,0
U04475,41,30.137390453828193,0,1,1122.6,0,1,0,Sleeping_Dog,1,0.5482,0.8482,1
U04476,25,61.20772346320286,1,3,1552.88,1,1,0,Sleeping_Dog,1,0.3043,0.6043,0
U04477,10,80.91450547104698,0,5,697.53,0,0,2,Persuadable,1,0.7419,0.3419,1
U04478,15,60.50574240271156,1,3,981.97,0,0,2,Sleeping_Dog,1,0.122,0.422,0
U04479,12,88.22245254995431,1,5,1144.52,0,1,1,Persuadable,0,0.6575,0.6575,1
U04480,16,68.27820389916572,1,4,1181.81,0,1,1,Persuadable,1,0.7736,0.3736,1
U04481,10,104.12718197417095,0,4,1198.1,1,0,2,Persuadable,0,0.5609,0.5609,0
U04482,39,57.8121977739288,1,2,2470.09,1,0,2,Sleeping_Dog,0,0.1233,0.1233,0
U04483,31,49.6891780236414,1,6,1651.95,1,1,0,Sure_Thing,1,0.0578,0.01,0
U04484,58,46.87869319843862,1,6,3124.36,0,0,2,Sure_Thing,1,0.1141,0.0641,0
U04485,30,67.11337571849664,1,8,2362.73,0,0,0,Sure_Thing,0,0.3231,0.3231,1
U04486,29,73.5170440318874,2,4,2551.75,0,0,1,Sure_Thing,1,0.2065,0.1565,0
U04487,33,45.30994511989738,1,4,1638.61,0,0,1,Sure_Thing,1,0.1499,0.0999,0
U04488,8,82.08871088224896,0,2,427.52,0,0,2,Lost_Cause,1,0.7988,0.7788,1
U04489,10,80.58324652814595,0,1,605.87,1,0,2,Lost_Cause,1,0.6966,0.6766,0
U04490,14,63.61353909108531,2,1,805.86,1,0,2,Sleeping_Dog,1,0.1237,0.4237,0
U04491,3,86.44404332622385,0,3,182.57,0,0,0,Lost_Cause,0,0.7234,0.7234,0
U04492,15,66.57469428754082,0,2,931.72,1,1,2,Persuadable,0,0.9119,0.9119,1
U04493,2,95.86455335880935,0,3,122.0,0,1,1,Lost_Cause,1,0.7461,0.7261,1
U04494,25,61.205785860471806,0,2,1549.39,1,0,2,Sleeping_Dog,0,0.16,0.16,0
U04495,14,102.67550757668849,0,3,1337.86,0,1,0,Persuadable,0,0.7353,0.7353,1
U04496,14,65.3750511497494,0,2,940.09,0,1,2,Persuadable,1,0.9412,0.5412,0
U04497,41,60.03091895854183,2,2,2576.97,0,0,2,Sleeping_Dog,0,0.1387,0.1387,0
U04498,10,106.84088576341077,0,3,816.53,0,1,1,Lost_Cause,1,0.7,0.68,1
U04499,8,114.95139183046834,0,3,654.47,1,0,2,Lost_Cause,0,0.7594,0.7594,1
U04500,68,62.29416597691514,2,8,4876.83,1,1,1,Sure_Thing,1,0.3114,0.2614,0
U04501,32,74.45648464581257,1,5,2843.78,0,0,2,Sure_Thing,0,0.2513,0.2513,0
U04502,4,108.26613010581718,0,1,327.7,0,1,2,Lost_Cause,0,0.8081,0.8081,1
U04503,5,88.3302257785208,0,2,276.2,0,1,2,Lost_Cause,0,0.8058,0.8058,1
U04504,1,103.69138686318772,0,1,83.76,0,0,1,Lost_Cause,0,0.8578,0.8578,1
U04505,24,54.55901728777614,2,4,1569.55,1,0,2,Sure_Thing,1,0.1246,0.0746,0
U04506,8,98.09049112748247,0,3,628.97,0,1,1,Lost_Cause,1,0.829,0.809,1
U04507,66,64.45553326001149,2,6,5105.74,0,0,2,Sure_Thing,1,0.118,0.068,0
U04508,2,101.09496141938094,0,5,229.0,0,0,0,Persuadable,1,0.7054,0.3054,0
U04509,64,71.8182878413763,2,5,5630.57,1,0,1,Sure_Thing,1,0.0943,0.0443,0
U04510,30,31.46444441785846,2,1,913.5,0,1,1,Sleeping_Dog,0,0.2451,0.2451,0
U04511,3,85.8952210866351,0,1,157.94,0,0,1,Lost_Cause,1,0.8884,0.8684,0
U04512,24,54.27427546537921,1,7,1383.36,0,0,2,Sure_Thing,0,0.3854,0.3854,1
U04513,21,34.19121831199125,1,3,744.99,0,1,2,Sleeping_Dog,1,0.151,0.451,0
U04514,27,47.65784152008826,2,8,1446.2,0,1,0,Sure_Thing,0,0.1144,0.1144,0
U04515,16,33.010198368722456,1,1,556.3,0,0,2,Sleeping_Dog,1,0.1911,0.4911,1
U04516,7,69.17364470857132,0,5,410.06,0,1,2,Persuadable,1,0.6839,0.2839,0
U04517,12,72.10476418783658,0,3,942.84,0,1,0,Persuadable,0,0.4472,0.4472,0
U04518,16,70.76319608404394,0,5,1129.52,0,0,0,Persuadable,0,0.871,0.871,0
U04519,13,104.61784000391606,0,2,1586.35,0,1,0,Persuadable,0,0.6848,0.6848,1
U04520,6,78.7359358079743,0,3,309.72,0,1,2,Lost_Cause,0,0.8559,0.8559,1
U04521,35,41.409624655435394,2,2,1396.77,0,0,0,Sleeping_Dog,1,0.2129,0.5129,1
U04522,55,47.10678886125281,2,8,3209.05,0,0,1,Sure_Thing,1,0.1526,0.1026,1
U04523,12,66.38806129876798,0,5,746.82,0,1,1,Persuadable,0,0.4787,0.4787,1
U04524,38,78.36192428457338,2,7,3647.8,1,1,2,Sure_Thing,0,0.3144,0.3144,0
U04525,53,69.76152804171497,1,4,4791.96,0,0,2,Sure_Thing,1,0.4242,0.3742,0
U04526,23,42.63438907526441,0,2,953.77,1,0,2,Sleeping_Dog,0,0.2022,0.2022,1
U04527,3,98.65093758486175,0,2,188.59,0,0,2,Lost_Cause,1,0.9469,0.9269,1
U04528,57,64.66278757372119,2,5,4097.97,0,1,2,Sure_Thing,1,0.157,0.107,0
U04529,4,79.93407705182068,0,3,224.53,1,1,1,Lost_Cause,0,0.7185,0.7185,1
U04530,53,46.65209250672793,1,4,2875.4,0,0,2,Sure_Thing,1,0.0914,0.0414,0
U04531,66,54.253268069124104,1,7,4525.59,0,1,1,Sure_Thing,0,0.027,0.027,0
U04532,48,65.99641142929147,2,5,4105.0,1,1,2,Sure_Thing,1,0.2364,0.1864,0
U04533,61,54.55821652465633,2,7,3601.21,0,0,0,Sure_Thing,1,0.3203,0.2703,0
U04534,2,99.05896796853953,0,2,225.19,0,0,1,Persuadable,1,0.7077,0.3077,0
U04535,28,78.85040772706907,2,6,2330.33,0,1,1,Sure_Thing,0,0.2089,0.2089,0
U04536,7,84.53877843370688,0,4,606.48,0,0,0,Persuadable,0,0.7155,0.7155,1
U04537,14,86.09474458826318,0,3,1421.62,0,0,2,Persuadable,0,0.7469,0.7469,1
U04538,17,95.02344957373097,0,3,1851.38,0,1,1,Persuadable,1,0.3537,0.01,0
U04539,5,80.55936326158822,0,3,326.38,1,0,2,Persuadable,0,0.549,0.549,0
U04540,47,73.75758814842868,2,5,3870.29,0,0,0,Sure_Thing,1,0.3146,0.2646,0
U04541,67,63.66697332826514,1,7,4614.62,0,0,2,Sure_Thing,1,0.0804,0.0304,0
U04542,44,45.28116822225181,2,6,2540.19,0,0,0,Sure_Thing,0,0.0875,0.0875,0
U04543,35,81.50385757594171,2,5,3217.45,0,1,0,Sure_Thing,1,0.2561,0.2061,0
U04544,16,82.59144300156343,0,3,1202.06,1,1,1,Persuadable,1,0.5317,0.1317,0
U04545,27,45.08920263998967,2,8,1401.24,0,1,1,Sure_Thing,0,0.3428,0.3428,0
U04546,37,74.79993755194963,2,5,3473.43,0,0,0,Sure_Thing,0,0.2634,0.2634,0
U04547,66,79.2177680269353,2,5,6487.29,0,0,0,Sure_Thing,0,0.42,0.42,1
U04548,2,102.9051168091991,0,3,151.89,0,1,0,Lost_Cause,0,0.8142,0.8142,1
U04549,8,93.72365697908714,0,1,641.89,0,1,0,Lost_Cause,0,0.8132,0.8132,1
U04550,13,88.77430970548006,0,3,956.48,0,0,2,Persuadable,0,0.8566,0.8566,0
U04551,7,109.80901986502444,0,1,632.18,0,0,1,Lost_Cause,0,0.8624,0.8624,1
U04552,35,51.58095251865255,2,5,1921.2,0,0,0,Sure_Thing,1,0.3712,0.3212,0
U04553,9,78.73351397036407,0,5,714.58,0,1,0,Persuadable,1,0.6049,0.2049,0
U04554,17,104.87545142331041,0,2,1444.84,0,1,2,Persuadable,1,0.596,0.196,0
U04555,70,59.88123546805807,2,5,4831.69,0,1,1,Sure_Thing,1,0.0796,0.0296,0
U04556,15,68.18033529015675,0,2,1109.31,0,0,2,Persuadable,1,0.6974,0.2974,0
U04557,25,58.21881545965539,0,2,1565.43,1,0,2,Sleeping_Dog,0,0.1365,0.1365,0
U04558,44,47.4569142955312,1,2,1884.22,0,0,1,Sleeping_Dog,1,0.1807,0.4807,0
U04559,41,57.57213906844038,1,1,2147.82,0,1,1,Sleeping_Dog,1,0.2025,0.5025,1
U04560,8,106.4161541716677,1,5,1004.94,0,1,0,Persuadable,1,0.6825,0.2825,0
U04561,16,69.218988465621,0,3,1198.65,0,1,0,Persuadable,0,0.7654,0.7654,1
U04562,3,76.88082646970196,1,5,274.39,0,0,0,Persuadable,0,0.3792,0.3792,0
U04563,2,81.67427470440057,0,3,144.1,0,0,2,Lost_Cause,1,0.7478,0.7278,0
U04564,69,84.61142671072044,2,5,6404.32,1,0,0,Sure_Thing,0,0.1688,0.1688,1
U04565,57,50.040001150342135,2,8,3432.2,0,1,0,Sure_Thing,1,0.3657,0.3157,0
U04566,9,97.78302942147062,0,4,1034.93,1,1,1,Persuadable,0,0.2048,0.2048,0
U04567,12,44.96170541083793,1,3,578.73,0,0,0,Sleeping_Dog,0,0.1476,0.1476,0
U04568,8,100.34129993075211,1,5,719.96,0,0,0,Persuadable,1,0.8751,0.4751,0
U04569,28,51.411459213093835,1,2,1400.5,0,0,0,Sleeping_Dog,0,0.3489,0.3489,0
U04570,15,104.74272011233222,0,2,1818.46,0,0,1,Persuadable,1,0.8151,0.4151,0
U04571,8,93.58727843716457,0,4,657.55,0,0,1,Persuadable,1,0.761,0.361,0
U04572,18,60.92944097566155,1,2,1086.18,0,0,0,Sleeping_Dog,1,0.0797,0.3797,1
U04573,5,76.82652903002443,0,2,258.64,0,0,1,Lost_Cause,0,0.8601,0.8601,1
U04574,16,42.94711546859905,2,3,707.7,0,1,2,Sleeping_Dog,1,0.1361,0.4361,0
U04575,47,81.50319437960086,2,4,3859.05,0,1,0,Sure_Thing,0,0.0208,0.0208,0
U04576,37,60.00065585272025,1,1,2148.65,0,1,1,Sleeping_Dog,0,0.0623,0.0623,0
U04577,71,50.371016964077654,2,5,3880.35,0,0,1,Sure_Thing,1,0.2064,0.1564,1
U04578,17,69.65971616326223,1,4,1248.24,1,1,2,Persuadable,0,0.8072,0.8072,1
U04579,20,32.192803905210994,0,3,619.11,1,1,2,Sleeping_Dog,0,0.2153,0.2153,0
U04580,59,74.82591930620757,2,4,4808.13,1,1,0,Sure_Thing,0,0.1249,0.1249,0
U04581,17,55.095312959109165,1,1,976.31,0,1,2,Sleeping_Dog,0,0.1128,0.1128,0
U04582,5,84.78123380520276,0,3,270.49,0,1,0,Lost_Cause,1,0.8689,0.8489,1
U04583,13,33.96180195006792,2,1,451.4,0,1,2,Sleeping_Dog,0,0.066,0.066,0
U04584,7,79.47622230520905,0,1,359.28,0,0,0,Lost_Cause,0,0.9567,0.9567,1
U04585,56,77.73181164427893,2,4,5246.34,0,1,1,Sure_Thing,1,0.1807,0.1307,0
U04586,14,66.41765355631641,0,4,1057.48,0,1,1,Persuadable,0,0.8302,0.8302,1
U04587,35,47.93673793760453,2,7,1800.66,0,1,2,Sure_Thing,0,0.1066,0.1066,0
U04588,9,109.84515411771226,0,2,808.63,0,1,0,Lost_Cause,1,0.5405,0.5205,1
U04589,68,49.90639627865918,2,8,3622.13,0,1,2,Sure_Thing,0,0.1357,0.1357,1
U04590,12,91.15409517284795,0,2,1157.85,1,0,0,Persuadable,1,0.7597,0.3597,1
U04591,42,84.87224892739127,2,5,3825.55,0,0,0,Sure_Thing,0,0.2497,0.2497,0
U04592,34,38.494586944871024,0,3,1332.78,0,0,0,Sleeping_Dog,1,0.1112,0.4112,1
U04593,30,32.43468458213064,2,2,998.69,0,1,2,Sleeping_Dog,0,0.0788,0.0788,0
U04594,6,101.33841591781086,0,4,654.82,0,1,2,Persuadable,0,0.4274,0.4274,0
U04595,44,65.71819747774887,2,8,3707.18,0,1,0,Sure_Thing,0,0.0878,0.0878,0
U04596,6,88.65864184670285,1,3,462.92,0,0,2,Persuadable,1,0.6411,0.2411,0
U04597,47,61.26946659671191,0,2,2906.86,1,0,1,Sleeping_Dog,1,0.1758,0.4758,1
U04598,15,89.79430791277046,0,2,1311.81,0,0,1,Persuadable,0,0.4692,0.4692,0
U04599,12,71.22315135768038,0,5,711.95,0,0,0,Persuadable,1,0.7444,0.3444,0
U04600,11,91.76084193650104,0,1,890.38,0,1,2,Lost_Cause,1,0.9501,0.9301,1
U04601,4,107.02776557026633,0,4,458.25,0,0,2,Persuadable,1,0.9652,0.5652,1
U04602,35,66.50942363428888,1,7,3008.29,0,0,1,Sure_Thing,1,0.271,0.221,0
U04603,36,46.01881443030127,2,6,1794.67,0,1,1,Sure_Thing,1,0.2943,0.2443,0
U04604,42,59.49114312171707,2,7,2541.05,0,1,2,Sure_Thing,1,0.0563,0.01,0
U04605,15,96.4879792628231,0,3,1432.87,0,0,1,Persuadable,0,0.4781,0.4781,0
U04606,12,104.14686882165324,1,4,1160.16,0,1,2,Persuadable,1,0.7501,0.3501,0
U04607,14,103.61920237353235,0,4,1579.91,1,1,2,Persuadable,0,0.9047,0.9047,1
U04608,12,90.39808238772098,1,5,1114.07,0,1,0,Persuadable,0,0.5817,0.5817,0
U04609,28,60.552625747020194,1,3,1777.77,0,0,0,Sleeping_Dog,0,0.2761,0.2761,0
U04610,8,105.44960545925201,0,4,902.52,0,1,2,Persuadable,1,0.7886,0.3886,0
U04611,30,79.52903626120786,2,4,2734.76,0,1,1,Sure_Thing,0,0.0957,0.0957,0
U04612,56,59.462449461055336,1,6,3354.31,0,0,2,Sure_Thing,0,0.3352,0.3352,0
U04613,58,53.145958218602615,2,7,3813.31,0,0,0,Sure_Thing,0,0.2125,0.2125,0
U04614,68,80.9042976586049,2,5,6585.65,0,1,2,Sure_Thing,0,0.1972,0.1972,1
U04615,55,80.27578091884416,2,4,4473.32,1,1,1,Sure_Thing,0,0.1932,0.1932,0
U04616,17,48.22781411849087,2,1,893.16,0,0,0,Sleeping_Dog,0,0.5975,0.5975,0
U04617,43,45.72844219459315,1,6,2076.05,0,0,0,Sure_Thing,0,0.0432,0.0432,0
U04618,13,43.13353752961244,2,3,558.87,0,0,0,Sleeping_Dog,0,0.0973,0.0973,0
U04619,21,63.4411843183115,1,3,1221.85,0,0,0,Sleeping_Dog,0,0.2892,0.2892,0
U04620,30,42.45776377651255,2,3,1250.65,0,1,0,Sleeping_Dog,1,0.119,0.419,0
U04621,8,92.80300724395619,0,1,473.07,0,1,2,Lost_Cause,1,0.8634,0.8434,1
U04622,6,110.19514789530257,0,2,578.28,0,0,0,Lost_Cause,1,0.9003,0.8803,1
U04623,10,91.46942658786094,0,3,800.08,1,0,1,Lost_Cause,1,0.8638,0.8438,1
U04624,8,105.76599754547408,0,2,756.08,0,1,0,Lost_Cause,0,0.9625,0.9625,1
U04625,9,86.51463502269041,0,2,808.52,0,0,1,Persuadable,1,0.7323,0.3323,0
U04626,5,76.15934337076024,0,4,345.51,0,1,0,Persuadable,1,0.8544,0.4544,1
U04627,57,67.94906635411206,1,5,4221.17,0,0,0,Sure_Thing,0,0.1824,0.1824,0
U04628,16,75.47640739189316,0,3,1276.95,1,1,2,Persuadable,1,0.7863,0.3863,1
U04629,9,93.39437916719595,0,2,616.29,0,0,1,Lost_Cause,0,0.8731,0.8731,1
U04630,36,61.16473511948654,1,1,2004.12,0,1,0,Sleeping_Dog,0,0.1932,0.1932,0
U04631,37,51.99729854761728,1,5,2306.41,0,0,2,Sure_Thing,1,0.0042,0.01,0
U04632,12,80.30240270217472,0,3,1151.08,0,0,2,Persuadable,1,0.3711,0.01,0
U04633,10,101.64683152015505,0,2,870.38,0,0,1,Lost_Cause,0,0.8032,0.8032,0
U04634,8,108.36296352871594,0,1,666.53,0,1,1,Lost_Cause,1,0.5955,0.5755,0
U04635,36,42.66140141697964,1,3,1565.5,1,0,0,Sleeping_Dog,0,0.2539,0.2539,0
U04636,36,39.01215543457516,0,2,1412.93,0,1,1,Sleeping_Dog,1,0.0882,0.3882,0
U04637,9,75.11633158599375,0,3,591.76,0,0,2,Lost_Cause,0,0.7472,0.7472,1
U04638,9,91.18175625099522,0,2,563.33,0,1,2,Lost_Cause,1,0.8845,0.8645,0
U04639,3,87.01265034467048,0,2,211.61,0,0,1,Lost_Cause,0,0.6498,0.6498,1
U04640,16,33.634924659453205,1,3,527.89,0,1,0,Sleeping_Dog,0,0.2627,0.2627,0
U04641,44,71.4755604364363,1,6,3505.08,0,1,1,Sure_Thing,1,0.2319,0.1819,0
U04642,38,48.08485702623935,2,4,2371.17,0,1,0,Sure_Thing,0,0.2968,0.2968,0
U04643,9,96.15121894745252,0,1,756.67,0,1,1,Lost_Cause,1,0.8287,0.8087,1
U04644,4,88.37610565461989,0,2,360.06,0,1,1,Persuadable,0,0.2772,0.2772,0
U04645,25,58.700656719872455,1,3,1583.06,0,1,2,Sleeping_Dog,1,0.0804,0.3804,1
U04646,2,102.11445345457638,0,3,168.36,0,0,1,Lost_Cause,1,0.7479,0.7279,1
U04647,7,76.59472740516897,0,2,400.61,1,1,0,Lost_Cause,0,0.7082,0.7082,1
U04648,51,70.192350688252,1,4,3941.55,0,1,2,Sure_Thing,0,0.3164,0.3164,1
U04649,70,58.13496637838074,2,5,5093.55,0,0,0,Sure_Thing,1,0.2438,0.1938,0
U04650,1,87.48517800901836,0,1,61.21,1,0,0,Lost_Cause,0,0.9432,0.9432,1
