SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn_binary,Contract_encoded,InternetService_encoded,PaymentMethod_encoded,recency_risk,service_count,monetary_value,monthly_to_total_ratio,charge_per_month,clv_proxy,is_high_value,contract_stability,digital_engagement
0,1,1,22,1,0,0,0,0,0,0,0,0,20.75,452.35,0,1,0,2,0.043478260869565216,1,452.35,0.04577037608911437,0.9021739130434783,432.6826086956522,0,22,1
0,0,0,39,0,0,0,0,0,1,0,1,1,40.6,1494.5,0,0,1,0,0.025,2,1494.5,0.027148110999665666,1.0150000000000001,1457.1375,0,0,1
0,0,0,45,1,0,0,0,0,0,0,0,1,20.4,930.45,1,1,0,0,0.021739130434782608,1,930.45,0.021901336625691124,0.4434782608695652,910.2228260869566,0,45,1
0,1,0,2,1,0,0,0,0,0,0,0,0,20.35,41.85,0,0,0,1,0.3333333333333333,1,41.85,0.4749124854142357,6.783333333333334,27.900000000000006,0,0,0
0,1,1,57,1,0,0,0,0,0,0,0,0,19.75,1272.05,0,2,0,2,0.017241379310344827,1,1272.05,0.015513923255174582,0.34051724137931033,1250.1181034482759,0,114,1
0,1,1,8,1,0,0,0,0,0,1,0,1,54.4,475.1,0,0,1,0,0.1111111111111111,2,475.1,0.11426170972484771,6.044444444444444,422.31111111111113,0,0,1
1,1,0,7,1,1,1,1,0,0,0,1,1,94.7,673.1,1,0,2,3,0.125,5,673.1,0.1404836077733274,11.8375,588.9625,0,0,2
0,0,0,6,0,0,0,1,0,0,0,0,1,30.5,208.7,1,0,1,3,0.14285714285714285,1,208.7,0.145445875059609,4.357142857142857,178.8857142857143,0,0,2
0,1,1,7,1,0,0,0,0,0,0,0,0,20.45,150.75,0,0,0,1,0.125,1,150.75,0.13476112026359144,2.55625,131.90625,0,0,0
0,0,0,49,1,1,0,0,0,1,1,0,1,66.15,3199.0,0,2,1,2,0.02,4,3199.0,0.020671875000000003,1.3230000000000002,3135.02,0,98,2
0,0,0,65,1,1,1,1,0,1,0,0,1,89.85,5844.65,0,1,2,0,0.015151515151515152,5,5844.65,0.015370403633471042,1.3613636363636363,5756.094696969697,1,65,1
0,0,0,55,1,0,0,0,0,0,0,0,0,45.05,2462.6,0,1,1,2,0.017857142857142856,1,2462.6,0.018286247767494723,0.8044642857142856,2418.625,0,55,1
0,1,1,71,1,1,1,1,1,1,1,1,0,86.85,6263.8,0,2,1,2,0.013888888888888888,8,6263.8,0.013863172008683436,1.2062499999999998,6176.802777777778,1,142,1
0,0,0,35,1,1,1,1,1,1,0,0,1,96.75,3403.4,0,0,2,1,0.027777777777777776,6,3403.4,0.028419104688050756,2.6875,3308.8611111111113,0,0,1
1,0,0,3,1,1,0,0,0,0,0,0,1,77.0,237.75,1,0,2,0,0.25,2,237.75,0.3225130890052356,19.25,178.3125,0,0,1
0,0,1,11,1,0,0,0,0,0,0,0,0,20.1,221.35,1,0,0,3,0.08333333333333333,1,221.35,0.09039802113784574,1.675,202.90416666666664,0,0,1
0,0,0,1,1,0,0,0,1,0,0,0,0,75.3,75.3,1,0,2,0,0.5,2,75.3,0.9868938401048493,37.65,37.65,0,0,0
0,0,0,17,1,1,1,1,1,1,1,0,1,106.65,1672.1,0,0,2,2,0.05555555555555555,7,1672.1,0.06374394835933297,5.925000000000001,1579.2055555555555,0,0,2
0,1,0,72,1,1,1,0,1,1,1,1,1,110.15,7881.2,0,2,2,3,0.0136986301369863,7,7881.2,0.013974524878840934,1.5089041095890412,7773.238356164383,1,144,2
0,1,1,28,1,0,1,0,0,0,0,1,1,82.85,2320.8,0,1,2,2,0.034482758620689655,3,2320.8,0.035683521405805836,2.856896551724138,2240.7724137931036,0,28,2
0,1,0,18,1,0,0,0,0,0,0,0,0,20.1,370.5,0,2,0,1,0.05263157894736842,1,370.5,0.0541049798115747,1.0578947368421054,351.0,0,36,0
1,1,0,40,1,0,0,1,0,1,1,1,1,99.2,4062.2,1,1,2,3,0.024390243902439025,5,4062.2,0.024414254774561925,2.419512195121951,3963.121951219512,1,40,2
0,0,0,52,1,0,0,0,1,0,0,1,1,59.45,3043.7,0,0,1,0,0.018867924528301886,3,3043.7,0.019525733241370254,1.1216981132075472,2986.2716981132075,0,0,1
0,1,0,47,1,0,0,1,0,0,1,0,1,58.6,2723.4,0,0,1,2,0.020833333333333332,3,2723.4,0.02150932315372192,1.2208333333333334,2666.6625,0,0,2
0,0,0,23,1,0,0,0,1,0,0,0,0,49.7,1081.25,0,0,1,3,0.041666666666666664,2,1081.25,0.04592284592284593,2.0708333333333333,1036.1979166666667,0,0,1
0,1,1,66,1,0,1,1,1,1,0,0,0,65.85,4097.05,0,2,1,1,0.014925373134328358,5,4097.05,0.016068618001244494,0.9828358208955223,4035.9,1,132,0
0,0,0,8,1,1,0,0,0,0,0,0,1,73.5,632.2,0,0,2,0,0.1111111111111111,2,632.2,0.11607706885660138,8.166666666666666,561.9555555555555,0,0,1
1,0,0,47,1,0,1,0,0,0,0,1,0,85.5,4042.3,1,0,2,1,0.020833333333333332,3,4042.3,0.021146093537457028,1.78125,3958.085416666667,1,0,0
0,0,0,7,1,0,0,0,0,0,0,0,0,20.05,164.85,1,0,0,1,0.125,1,164.85,0.12089237262586676,2.50625,144.24375,0,0,0
0,1,1,71,1,1,1,1,1,1,1,1,0,113.65,8166.8,0,2,2,3,0.013888888888888888,8,8166.8,0.013914395553270158,1.5784722222222223,8053.372222222223,1,142,1
1,0,0,50,1,1,1,1,0,0,0,0,1,83.4,4113.7,0,0,2,0,0.0196078431372549,4,4113.7,0.020268792378545217,1.635294117647059,4033.039215686274,1,0,1
0,1,0,46,1,0,1,1,1,1,0,0,0,65.65,3047.15,0,2,1,1,0.02127659574468085,5,3047.15,0.02153765398684448,1.396808510638298,2982.317021276596,0,92,0
0,0,0,1,1,0,0,0,0,0,0,0,0,70.4,70.4,1,0,2,0,0.5,1,70.4,0.9859943977591037,35.2,35.2,0,0,0
0,0,0,66,0,0,1,0,1,1,1,1,1,61.35,4193.4,0,2,1,2,0.014925373134328358,5,4193.4,0.014626645050543584,0.9156716417910448,4130.811940298507,1,132,2
0,1,0,42,1,1,0,0,1,1,0,0,1,85.9,3729.75,0,0,2,3,0.023255813953488372,4,3729.75,0.02302486095289151,1.9976744186046513,3643.0116279069766,0,0,2
0,0,0,5,1,0,0,0,0,1,0,0,1,75.65,399.45,0,0,2,1,0.16666666666666666,2,399.45,0.18891247346734924,12.608333333333334,332.875,0,0,1
0,1,1,7,1,0,1,0,0,0,0,0,1,49.75,331.3,1,1,1,0,0.125,2,331.3,0.14971411375263316,6.21875,289.8875,0,7,1
0,0,0,29,1,1,0,1,1,0,0,1,0,70.9,1964.6,0,1,1,3,0.03333333333333333,5,1964.6,0.036070411070411076,2.3633333333333337,1899.1133333333332,0,29,1
0,1,1,27,1,0,0,1,0,0,0,0,0,49.85,1336.15,0,0,1,1,0.03571428571428571,2,1336.15,0.03728078375649702,1.780357142857143,1288.4303571428572,0,0,0
1,0,0,15,1,0,0,1,0,0,0,0,1,75.3,1147.45,1,0,2,3,0.0625,2,1147.45,0.06556663328834515,4.70625,1075.734375,0,0,2
0,1,1,25,1,0,0,0,0,0,0,0,0,20.1,486.05,0,2,0,1,0.038461538461538464,1,486.05,0.041268863566368955,0.7730769230769231,467.3557692307692,0,50,0
0,1,0,11,1,1,0,0,0,0,1,1,1,94.0,1078.9,1,0,2,0,0.08333333333333333,4,1078.9,0.08704509676821927,7.833333333333333,988.9916666666667,0,0,1
0,1,0,57,1,1,1,1,1,1,1,0,1,103.05,5925.75,0,0,2,0,0.017241379310344827,7,5925.75,0.017387269582823637,1.7767241379310343,5823.581896551724,1,0,1
0,0,0,67,1,1,1,1,1,1,1,1,1,118.35,7804.15,1,1,2,2,0.014705882352941176,8,7804.15,0.015163065411939554,1.740441176470588,7689.383088235294,1,67,2
1,1,0,47,1,1,0,0,1,0,1,1,0,99.7,4747.2,0,0,2,0,0.020833333333333332,5,4747.2,0.020997430605282003,2.0770833333333334,4648.299999999999,1,0,0
0,0,0,13,1,0,0,0,0,0,1,0,1,81.9,1028.9,0,0,2,1,0.07142857142857142,2,1028.9,0.07952228371686572,5.8500000000000005,955.407142857143,0,0,1
0,0,0,8,0,0,1,0,0,0,0,0,1,30.45,226.45,1,0,1,0,0.1111111111111111,1,226.45,0.13387557704990108,3.3833333333333333,201.28888888888886,0,0,1
0,1,0,44,1,1,0,0,0,0,1,1,1,96.1,4364.1,1,0,2,0,0.022222222222222223,4,4364.1,0.022015532290210988,2.1355555555555554,4267.12,1,0,1
0,1,1,71,1,1,1,0,0,0,1,0,1,66.2,4692.55,0,1,1,0,0.013888888888888888,4,4692.55,0.014104462507057557,0.9194444444444445,4627.375694444445,1,71,1
1,1,0,24,1,1,0,1,1,0,1,1,1,104.25,2433.9,1,0,2,0,0.04,6,2433.9,0.04281489999589305,4.17,2336.544,0,0,1
1,0,0,15,1,1,0,1,0,0,0,0,1,80.2,1217.25,1,0,2,0,0.0625,3,1217.25,0.06583213626103017,5.0125,1141.171875,0,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,0,0,0,0,0.5,1,19.75,0.9518072289156626,9.875,9.875,0,0,0
1,0,0,2,1,1,0,0,0,0,0,0,1,72.6,154.3,0,0,2,1,0.3333333333333333,2,154.3,0.4674822923374114,24.2,102.86666666666669,0,0,1
1,0,0,55,1,1,1,1,1,1,1,1,1,116.5,6382.55,0,0,2,0,0.017857142857142856,8,6382.55,0.01825003328868733,2.080357142857143,6268.575892857143,1,0,1
1,0,0,71,1,1,0,1,0,1,1,1,1,106.8,7623.2,0,2,2,0,0.013888888888888888,6,7623.2,0.014008027071692767,1.4833333333333334,7517.322222222222,1,142,1
0,1,1,50,1,1,0,0,0,0,0,0,0,24.95,1261.45,0,2,0,1,0.0196078431372549,2,1261.45,0.0197631589369876,0.4892156862745098,1236.7156862745098,0,100,0
0,0,0,1,1,0,0,0,0,0,1,1,1,89.25,89.25,0,0,2,0,0.5,3,89.25,0.9889196675900277,44.625,44.625,0,0,1
0,0,0,5,1,0,0,0,0,0,0,0,1,19.25,86.05,0,0,0,1,0.16666666666666666,1,86.05,0.22113727742676623,3.2083333333333335,71.70833333333333,0,0,1
0,0,0,66,1,1,1,1,1,1,1,0,1,104.55,6779.05,0,1,2,2,0.014925373134328358,7,6779.05,0.01542024026371487,1.5604477611940297,6677.870149253731,1,66,2
0,1,1,49,1,0,1,1,1,1,1,1,1,87.2,4345.0,0,1,1,1,0.02,7,4345.0,0.020064427059364932,1.744,4258.1,1,49,1
1,1,0,3,0,0,0,1,0,0,0,0,1,30.75,82.85,0,0,1,0,0.25,1,82.85,0.3667262969588551,7.6875,62.137499999999996,0,0,1
0,1,1,66,1,1,0,0,0,0,0,0,1,25.7,1714.55,0,1,0,3,0.014925373134328358,2,1714.55,0.014980618460552009,0.38358208955223877,1688.9597014925373,0,66,2
0,0,1,11,1,1,0,0,0,0,0,1,0,86.2,893.2,0,0,2,0,0.08333333333333333,3,893.2,0.0963990158801163,7.183333333333334,818.7666666666667,0,0,0
0,0,0,28,0,0,0,0,0,1,0,0,1,30.1,810.85,0,0,1,3,0.034482758620689655,1,810.85,0.037075814497752047,1.0379310344827586,782.8896551724139,0,0,2
0,1,0,65,1,1,1,1,1,0,1,0,1,99.35,6347.55,0,2,2,0,0.015151515151515152,6,6347.55,0.015649242740468295,1.5053030303030301,6251.375,1,130,1
0,0,0,62,1,0,0,0,0,0,0,0,1,19.2,1123.65,0,2,0,3,0.015873015873015872,1,1123.65,0.01707197794869515,0.30476190476190473,1105.814285714286,0,124,2
0,1,0,2,1,0,0,0,0,0,0,0,0,20.1,43.15,0,0,0,2,0.3333333333333333,1,43.15,0.45526613816534545,6.7,28.76666666666667,0,0,1
0,0,0,2,1,0,0,0,0,0,0,0,0,20.35,35.1,0,0,0,3,0.3333333333333333,1,35.1,0.5637119113573408,6.783333333333334,23.400000000000002,0,0,1
0,1,1,55,1,1,0,0,0,0,0,0,1,25.65,1388.0,0,2,0,3,0.017857142857142856,2,1388.0,0.018466522678185743,0.45803571428571427,1363.2142857142856,0,110,2
1,1,0,41,1,0,0,1,0,0,1,1,1,94.55,3851.45,0,0,2,0,0.023809523809523808,4,3851.45,0.024542823398097314,2.251190476190476,3759.748809523809,1,0,1
0,1,1,17,1,1,1,0,1,0,1,1,1,104.2,1743.5,1,0,2,0,0.05555555555555555,6,1743.5,0.05973058182860418,5.788888888888889,1646.638888888889,0,0,1
0,0,0,30,1,0,0,0,0,1,1,1,1,94.4,2638.1,0,1,2,2,0.03225806451612903,4,2638.1,0.035769769997347586,3.045161290322581,2553.0,0,30,2
0,0,0,17,1,0,1,1,0,0,0,0,0,56.1,946.95,0,1,1,1,0.05555555555555555,3,946.95,0.05918033651563901,3.1166666666666667,894.3416666666667,0,17,0
0,1,1,16,1,0,1,1,0,1,0,1,0,68.25,1114.85,0,2,1,2,0.058823529411764705,5,1114.85,0.061164134964376934,4.014705882352941,1049.270588235294,0,32,1
0,0,0,72,1,1,0,0,0,0,0,0,0,24.75,1777.6,0,2,0,2,0.0136986301369863,2,1777.6,0.013915439109411898,0.339041095890411,1753.249315068493,0,144,1
0,0,0,9,1,1,0,0,0,0,0,0,1,76.25,684.85,0,0,2,0,0.1,2,684.85,0.11117591310053218,7.625,616.365,0,0,1
0,0,0,1,1,0,0,1,0,0,0,0,0,74.35,74.35,0,0,2,0,0.5,2,74.35,0.986728599867286,37.175,37.175,0,0,0
0,0,1,23,1,0,0,1,0,1,0,0,0,54.15,1312.45,0,0,1,0,0.041666666666666664,3,1312.45,0.041227302143210624,2.25625,1257.7645833333333,0,0,0
0,0,1,8,1,0,0,0,0,0,0,0,0,19.45,159.2,0,0,0,2,0.1111111111111111,1,159.2,0.12141073657927591,2.161111111111111,141.5111111111111,0,0,1
0,1,1,19,0,0,1,1,0,0,0,0,1,34.95,610.2,0,0,1,1,0.05,2,610.2,0.05718259162303665,1.7475,579.69,0,0,1
0,0,0,7,1,1,1,0,0,0,0,0,1,53.65,404.35,0,0,1,0,0.125,3,404.35,0.13235475514987047,6.70625,353.80625000000003,0,0,1
1,0,0,1,1,0,0,0,0,0,0,0,1,69.65,69.65,1,0,2,0,0.5,1,69.65,0.9858457183297947,34.825,34.825,0,0,1
0,0,0,61,1,1,1,0,1,0,1,1,0,104.0,6363.45,0,1,2,0,0.016129032258064516,6,6363.45,0.016340767858966605,1.6774193548387097,6260.813709677419,1,61,0
0,1,0,57,1,0,1,1,0,1,1,0,1,70.35,4124.65,0,2,1,3,0.017241379310344827,5,4124.65,0.017051858495025028,1.2129310344827586,4053.5353448275855,1,114,2
0,0,0,9,1,0,0,0,0,0,0,1,1,80.8,713.1,1,0,2,0,0.1,2,713.1,0.1131494188489007,8.08,641.7900000000001,0,0,1
0,0,1,15,1,0,1,0,1,0,0,1,0,64.85,950.75,0,1,1,1,0.0625,4,950.75,0.06813764118728657,4.053125,891.328125,0,15,0
0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,0,0,0,1,0.5,1,19.65,0.9515738498789347,9.825,9.825,0,0,0
0,1,0,12,1,0,0,0,0,0,0,0,0,45.9,505.95,0,0,1,2,0.07692307692307693,1,505.95,0.09054147351809844,3.5307692307692307,467.03076923076924,0,0,1
0,0,0,54,1,0,0,0,0,0,0,0,0,20.0,1149.65,0,2,0,1,0.01818181818181818,1,1149.65,0.01738148003302481,0.36363636363636365,1128.7472727272727,0,108,0
0,1,1,4,1,0,0,0,0,0,0,0,0,44.8,169.65,0,0,1,0,0.2,1,169.65,0.26252563726926453,8.959999999999999,135.72,0,0,0
0,0,0,7,1,0,0,0,0,0,1,0,1,80.3,526.7,1,0,2,1,0.125,2,526.7,0.15216979344324424,10.0375,460.86250000000007,0,0,1
0,1,0,20,1,0,0,0,0,0,0,0,0,20.35,393.15,0,1,0,1,0.047619047619047616,1,393.15,0.05163009006723329,0.9690476190476192,374.4285714285714,0,20,0
0,0,1,26,0,0,1,0,0,1,0,1,0,45.8,1147.0,0,0,1,1,0.037037037037037035,3,1147.0,0.03989547038327526,1.6962962962962962,1104.5185185185185,0,0,0
1,1,0,36,1,1,0,0,0,0,0,1,1,84.1,3021.6,1,0,2,0,0.02702702702702703,3,3021.6,0.027823727916363394,2.2729729729729726,2939.935135135135,0,0,1
0,1,0,53,1,1,0,1,1,1,1,1,1,108.95,5718.2,0,1,2,2,0.018518518518518517,7,5718.2,0.019049867114281718,2.017592592592593,5612.3074074074075,1,53,2
0,0,0,3,1,0,0,0,0,1,1,1,1,69.35,191.35,1,0,1,0,0.25,4,191.35,0.36054068105016895,17.3375,143.5125,0,0,1
0,0,0,68,0,0,1,1,1,1,1,1,0,64.35,4539.6,0,2,1,3,0.014492753623188406,6,4539.6,0.014172135841078268,0.9326086956521739,4473.808695652175,1,136,1
0,1,1,72,1,1,1,1,1,1,1,1,1,90.8,6397.6,0,2,1,3,0.0136986301369863,8,6397.6,0.014190604194667581,1.2438356164383562,6309.961643835616,1,144,2
0,0,0,12,1,1,0,0,0,0,0,0,0,24.95,280.4,0,1,0,3,0.07692307692307693,2,280.4,0.08866382373845061,1.919230769230769,258.83076923076925,0,12,1
1,1,1,34,1,1,0,1,0,0,0,0,1,79.6,2718.3,1,0,2,1,0.02857142857142857,3,2718.3,0.029272239179200524,2.274285714285714,2640.634285714286,0,0,1
0,1,0,68,1,1,1,1,0,0,0,0,1,84.7,5711.05,0,2,2,2,0.014492753623188406,4,5711.05,0.014828301572990433,1.227536231884058,5628.28115942029,1,136,2
0,0,1,50,1,0,1,0,1,1,1,0,1,70.8,3478.15,0,1,1,3,0.0196078431372549,5,3478.15,0.020349798082865068,1.388235294117647,3409.950980392157,0,50,2
1,0,0,1,0,0,0,0,0,0,1,0,1,36.45,36.45,1,0,1,0,0.5,1,36.45,0.9732977303070761,18.225,18.225,0,0,1
1,0,0,41,1,1,0,1,1,0,1,1,1,104.4,4133.95,0,0,2,0,0.023809523809523808,6,4133.95,0.02524818921631459,2.4857142857142858,4035.5226190476187,1,0,1
1,1,0,30,1,1,0,0,0,1,1,1,1,101.5,2917.65,0,0,2,0,0.03225806451612903,5,2917.65,0.0347763520805852,3.274193548387097,2823.532258064516,0,0,1
0,0,0,1,1,1,0,1,0,0,0,0,0,54.3,54.3,0,0,1,0,0.5,3,54.3,0.9819168173598554,27.15,27.15,0,0,0
1,1,1,29,1,1,0,0,1,0,1,1,1,103.95,2964.8,0,0,2,0,0.03333333333333333,5,2964.8,0.03504956504147279,3.4650000000000003,2865.9733333333334,0,0,1
0,1,1,23,1,1,1,1,1,1,1,1,1,91.1,2198.3,0,2,1,3,0.041666666666666664,8,2198.3,0.04142227072250261,3.795833333333333,2106.704166666667,0,46,2
0,0,1,60,1,0,0,0,0,0,0,0,0,19.95,1189.9,0,2,0,1,0.01639344262295082,1,1189.9,0.016752036275086066,0.32704918032786884,1170.393442622951,0,120,0
0,1,0,72,1,1,0,0,0,0,0,0,0,26.45,1914.5,0,2,0,3,0.0136986301369863,2,1914.5,0.013808405116157661,0.36232876712328765,1888.2739726027396,0,144,1
0,0,1,22,1,0,0,1,1,0,1,0,1,89.4,2001.5,1,0,2,0,0.043478260869565216,4,2001.5,0.04464419475655431,3.8869565217391306,1914.4782608695652,0,0,1
0,0,0,72,1,0,1,1,1,1,1,0,1,75.1,5336.35,0,2,1,2,0.0136986301369863,6,5336.35,0.014070653039429677,1.0287671232876712,5263.249315068493,1,144,2
1,0,0,66,1,1,0,1,1,0,1,1,0,108.1,7238.6,0,1,2,2,0.014925373134328358,6,7238.6,0.01493176418586662,1.6134328358208954,7130.56119402985,1,66,1
0,1,0,72,1,1,0,1,1,1,1,1,1,110.15,7998.8,0,2,2,0,0.0136986301369863,7,7998.8,0.013769094227355684,1.5089041095890412,7889.227397260273,1,144,1
1,1,0,47,1,1,1,0,0,0,0,0,0,80.35,3825.85,1,0,2,0,0.020833333333333332,3,3825.85,0.020996380835412935,1.6739583333333332,3746.1447916666666,1,0,0
0,0,0,51,1,1,0,1,1,1,1,1,1,111.5,5703.25,0,1,2,0,0.019230769230769232,7,5703.25,0.01954682911863961,2.144230769230769,5593.572115384615,1,51,1
0,1,1,70,1,1,0,1,1,0,1,1,1,106.5,7397.0,0,1,2,0,0.014084507042253521,6,7397.0,0.014395782643957826,1.5,7292.816901408451,1,70,1
0,0,0,9,1,0,0,0,0,0,0,0,1,19.9,164.6,0,1,0,0,0.1,1,164.6,0.12016908212560386,1.9899999999999998,148.14,0,9,1
0,1,1,59,1,1,1,1,0,1,1,1,1,111.1,6555.2,0,2,2,1,0.016666666666666666,7,6555.2,0.01694579176962265,1.8516666666666666,6445.946666666666,1,118,1
0,0,1,3,1,0,0,0,0,1,1,1,0,70.7,225.65,0,0,1,1,0.25,4,225.65,0.31193470108096183,17.675,169.2375,0,0,0
1,1,0,38,0,0,0,0,0,0,0,0,1,24.85,955.75,0,0,1,0,0.02564102564102564,0,955.75,0.02597334726940162,0.6371794871794872,931.2435897435897,0,0,1
0,0,0,37,1,1,1,1,1,0,0,0,0,91.2,3382.3,0,0,2,2,0.02631578947368421,5,3382.3,0.02695593060030148,2.4,3293.292105263158,0,0,1
0,0,0,37,1,0,1,1,1,1,0,0,0,65.6,2313.8,0,2,1,2,0.02631578947368421,5,2313.8,0.028339381372040777,1.726315789473684,2252.91052631579,0,74,1
1,1,0,24,0,0,0,0,1,0,0,1,1,40.65,933.3,1,0,1,3,0.04,2,933.3,0.04350850904420422,1.626,895.968,0,0,2
0,1,1,14,1,0,1,1,0,1,0,0,0,59.45,780.85,0,0,1,2,0.06666666666666667,4,780.85,0.07603760312080322,3.9633333333333334,728.7933333333334,0,0,1
0,1,0,72,1,1,1,1,0,1,1,1,1,109.95,7852.4,0,2,2,3,0.0136986301369863,7,7852.4,0.014000305600122241,1.5061643835616438,7744.832876712328,1,144,2
0,1,0,53,0,0,0,1,1,1,1,1,1,60.45,3184.25,1,1,1,0,0.018518518518518517,5,3184.25,0.018978102189781024,1.1194444444444445,3125.2824074074074,0,53,1
0,1,0,8,1,1,0,0,0,0,0,1,1,84.9,764.95,1,0,2,0,0.1111111111111111,3,764.95,0.11084274430445852,9.433333333333334,679.9555555555555,0,0,1
0,1,1,72,0,0,1,1,1,0,0,0,0,38.5,2763.0,0,2,1,3,0.0136986301369863,3,2763.0,0.013929088277858177,0.5273972602739726,2725.1506849315065,0,144,1
1,1,0,17,1,1,0,0,0,0,1,1,1,92.55,1614.7,0,0,2,0,0.05555555555555555,4,1614.7,0.05728167357801572,5.141666666666667,1524.9944444444445,0,0,1
0,1,1,2,1,0,0,1,0,0,0,0,1,73.55,145.4,1,0,2,2,0.3333333333333333,2,145.4,0.5023907103825136,24.516666666666666,96.93333333333335,0,0,2
0,1,0,8,1,0,0,0,0,0,0,0,0,20.15,156.25,1,0,0,2,0.1111111111111111,1,156.25,0.12813990461049285,2.238888888888889,138.88888888888889,0,0,1
0,1,0,48,0,0,0,1,1,0,0,0,0,34.7,1604.5,1,1,1,1,0.02040816326530612,2,1604.5,0.021613204609156028,0.7081632653061225,1571.7551020408164,0,48,0
0,0,0,10,1,1,0,0,0,0,0,0,1,24.5,270.15,0,0,0,1,0.09090909090909091,2,270.15,0.09035589157293011,2.227272727272727,245.59090909090907,0,0,1
0,1,1,0,1,0,0,0,0,0,0,0,1,19.7,0.0,0,1,0,1,1.0,1,0.0,19.7,19.7,0.0,0,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,20.6,20.6,0,0,0,1,0.5,1,20.6,0.9537037037037037,10.3,10.3,0,0,0
0,0,0,29,1,0,1,0,1,1,0,0,0,58.0,1734.5,0,1,1,3,0.03333333333333333,4,1734.5,0.033419763756842406,1.9333333333333333,1676.6833333333334,0,29,1
1,1,1,65,1,1,0,1,1,0,1,1,1,107.45,7047.5,0,1,2,0,0.015151515151515152,6,7047.5,0.015244378236504222,1.6280303030303032,6940.719696969697,1,65,1
0,0,0,8,1,1,1,1,1,0,0,0,1,65.5,573.15,0,0,1,2,0.1111111111111111,5,573.15,0.11408168597056519,7.277777777777778,509.46666666666664,0,0,2
0,1,0,61,1,1,0,0,0,0,0,0,0,25.45,1538.6,0,2,0,2,0.016129032258064516,2,1538.6,0.01653026760197454,0.4104838709677419,1513.783870967742,0,122,1
1,0,0,45,1,1,0,0,1,0,1,1,1,100.15,4459.8,0,1,2,2,0.021739130434782608,5,4459.8,0.022451129842180777,2.1771739130434784,4362.847826086957,1,45,2
0,1,1,72,1,1,0,1,1,0,1,1,1,104.45,7459.0,0,1,2,3,0.0136986301369863,6,7459.0,0.014001340482573727,1.4308219178082193,7356.821917808219,1,72,2
0,1,1,12,1,0,0,0,0,0,0,0,1,21.15,306.05,0,0,0,0,0.07692307692307693,1,306.05,0.06888128969223253,1.626923076923077,282.5076923076923,0,0,1
0,0,0,7,1,1,0,0,0,0,1,1,0,96.2,639.7,0,0,2,0,0.125,4,639.7,0.15014827532386452,12.025,559.7375000000001,0,0,0
0,0,0,9,1,0,0,0,0,0,0,0,1,44.4,348.15,0,0,1,1,0.1,1,348.15,0.12716597450952313,4.4399999999999995,313.335,0,0,1
1,1,0,43,1,1,0,0,1,1,1,1,1,107.55,4533.9,1,1,2,0,0.022727272727272728,6,4533.9,0.023716068711548216,2.444318181818182,4430.856818181818,1,43,1
0,1,1,58,1,1,0,0,1,1,0,1,0,94.35,5563.65,0,2,2,2,0.01694915254237288,5,5563.65,0.01695524426513797,1.5991525423728812,5469.350847457627,1,116,1
1,1,0,16,1,1,0,0,1,0,1,1,1,98.75,1587.55,1,0,2,0,0.058823529411764705,5,1587.55,0.062163608322054704,5.8088235294117645,1494.1647058823528,0,0,1
0,1,1,2,1,0,0,0,0,0,0,0,0,20.3,40.25,0,0,0,1,0.3333333333333333,1,40.25,0.4921212121212121,6.766666666666667,26.833333333333336,0,0,0
0,1,0,8,1,0,0,1,1,0,1,1,0,101.15,842.9,1,0,2,0,0.1111111111111111,5,842.9,0.11986017300628038,11.238888888888889,749.2444444444444,0,0,0
0,1,0,40,1,1,1,0,1,0,1,1,0,105.75,4228.55,0,1,2,2,0.024390243902439025,6,4228.55,0.02500265985743164,2.5792682926829267,4125.414634146342,1,40,1
0,0,0,9,1,1,1,0,0,0,0,0,1,81.15,784.45,0,0,2,0,0.1,3,784.45,0.10331657011904004,8.115,706.0050000000001,0,0,1
0,0,0,41,1,0,0,1,0,1,1,0,1,89.55,3729.75,0,1,2,0,0.023809523809523808,4,3729.75,0.024003216511425316,2.132142857142857,3640.9464285714284,0,41,1
0,0,0,26,1,0,0,1,1,0,0,0,1,54.75,1406.9,0,0,1,3,0.037037037037037035,3,1406.9,0.03888770509269124,2.0277777777777777,1354.7925925925927,0,0,2
0,1,0,33,1,0,0,1,0,1,0,0,1,53.75,1857.3,0,1,1,3,0.029411764705882353,3,1857.3,0.02892428563741054,1.5808823529411764,1802.6735294117645,0,33,2
0,1,1,68,1,0,0,1,1,1,1,1,0,105.75,7322.5,0,1,2,3,0.014492753623188406,6,7322.5,0.01443981702737762,1.5326086956521738,7216.376811594203,1,68,1
1,1,0,65,1,0,0,1,1,1,1,1,1,105.85,6725.5,0,2,2,3,0.015151515151515152,6,6725.5,0.01573626700364231,1.6037878787878788,6623.598484848485,1,130,2
0,0,0,55,1,0,0,1,0,1,0,1,1,64.2,3627.3,0,1,1,0,0.017857142857142856,4,3627.3,0.017694236970482044,1.1464285714285716,3562.526785714286,0,55,1
