user_id,tenure,monthly_charges,contract_type,service_count,clv_proxy,senior_citizen,has_partner,digital_engagement,segment_true,treated,base_churn_prob,final_churn_prob,churned,week
U00417,33,67.33430426743163,2,6,2886.9,1,1,1,Sure_Thing,0,0.2609,0.2609,0,7
U00418,2,93.87061819475645,0,1,157.14,0,1,0,Lost_Cause,0,0.6794,0.9171900000000001,1,7
U00419,14,88.26060600887216,0,2,1352.26,0,0,0,Persuadable,1,0.7841,0.3841,1,7
U00420,37,50.4116299640644,0,2,1877.02,0,1,0,Sleeping_Dog,0,0.0332,0.0332,0,7
U00421,3,107.16370076079534,0,1,278.95,0,1,0,Lost_Cause,1,0.7861,0.99,1,7
U00422,10,91.82561567008418,0,1,819.91,0,0,0,Lost_Cause,0,0.7374,0.99,1,7
U00423,17,90.35654564603314,0,4,1269.57,0,0,1,Persuadable,0,0.5802,0.5802,1,7
U00424,39,84.29349407743858,1,5,4226.5,0,1,0,Sure_Thing,0,0.1741,0.1741,0,7
U00425,31,46.71537830439095,2,2,1307.67,1,1,2,Sleeping_Dog,1,0.0645,0.3645,0,7
U00426,41,80.72549827888898,1,6,3388.64,0,0,0,Sure_Thing,0,0.2354,0.2354,0,7
U00427,2,111.05632682739117,0,1,186.23,0,0,0,Lost_Cause,1,0.7411,0.973485,1,7
U00428,65,60.66535806756367,2,6,4384.0,1,0,1,Sure_Thing,0,0.1015,0.1015,0,7
U00429,18,54.76613619131416,0,1,1009.99,0,1,1,Sleeping_Dog,0,0.3345,0.3345,0,7
U00430,66,57.782039781774124,2,5,3904.87,0,0,1,Sure_Thing,0,0.3341,0.3341,0,7
U00431,29,64.1156171648793,0,2,2010.16,0,0,1,Sleeping_Dog,1,0.079,0.379,1,7
U00432,59,52.06769708072677,1,5,3716.03,0,1,1,Sure_Thing,1,0.2002,0.1502,0,7
U00433,9,95.3813776589125,0,1,577.84,0,1,0,Lost_Cause,0,0.5262,0.7103700000000001,1,7
U00434,4,89.55936995805354,0,1,254.21,0,1,0,Lost_Cause,0,0.9342,0.99,1,7
U00435,29,67.04821477158856,2,6,2341.29,0,0,1,Sure_Thing,0,0.27,0.27,1,7
U00436,2,109.45511340562005,0,2,177.67,0,0,0,Persuadable,0,0.6998,0.9447300000000001,1,7
U00437,22,47.190510766615205,0,3,1053.85,0,0,1,Sleeping_Dog,0,0.1475,0.1475,0,7
U00438,42,45.21096586782658,0,3,1856.02,0,1,2,Sleeping_Dog,1,0.0351,0.3351,1,7
U00439,60,84.55263426738476,2,7,5638.11,0,1,1,Sure_Thing,0,0.1839,0.1839,0,7
U00440,44,72.56121537293492,2,5,3725.91,0,1,0,Sure_Thing,1,0.0726,0.0226,0,7
U00441,20,39.93333458060361,2,2,739.15,0,0,1,Sleeping_Dog,0,0.0545,0.0545,0,7
U00442,8,96.08795181675725,0,1,510.8,0,1,0,Lost_Cause,0,0.8709,0.99,1,7
U00443,25,76.84610201343804,1,6,2043.05,0,0,0,Sure_Thing,1,0.0278,0.01,0,7
U00444,27,52.800030009052136,0,1,1436.96,0,0,2,Sleeping_Dog,1,0.1335,0.4335,0,7
U00445,59,67.23818032417563,2,6,4034.03,0,1,1,Sure_Thing,1,0.1314,0.0814,0,7
U00446,1,87.6149029068162,0,1,81.02,0,1,0,Persuadable,1,0.7141,0.424035,0,7
U00447,13,95.11716502668978,0,4,1156.35,0,0,0,Persuadable,0,0.54,0.54,0,7
U00448,55,68.14770560130503,1,8,3950.75,0,0,2,Sure_Thing,1,0.3471,0.2971,1,7
U00449,11,105.97690893014968,0,1,709.1,0,1,0,Lost_Cause,1,0.5785,0.7539750000000001,1,7
U00450,9,107.0322773390144,0,2,1101.23,0,1,0,Persuadable,0,0.7474,0.99,1,7
U00451,71,47.05596543869915,2,6,3576.5,0,1,0,Sure_Thing,0,0.2481,0.2481,0,7
U00452,11,94.59319681131026,0,1,1028.89,0,1,0,Persuadable,1,0.709,0.41715,1,7
U00453,2,77.36785063509149,0,1,156.41,0,0,0,Persuadable,0,0.7934,0.99,1,7
U00454,9,91.4818808289543,1,2,832.98,0,1,0,Persuadable,0,0.4498,0.60723,1,7
U00455,68,60.33974183505484,1,7,4886.17,0,1,0,Sure_Thing,0,0.1719,0.1719,0,7
U00456,3,103.04503957486608,0,1,234.53,1,0,0,Lost_Cause,0,0.8807,0.99,1,7
U00457,11,88.99434151946018,0,1,777.97,0,0,0,Lost_Cause,1,0.8264,0.99,1,7
U00458,34,52.20510185245912,1,4,2214.64,0,0,2,Sure_Thing,0,0.1805,0.1805,0,7
U00459,8,85.10183814622073,0,1,612.54,0,0,0,Lost_Cause,1,0.8037,0.99,1,7
U00460,41,58.17924624015441,2,4,2517.36,0,1,2,Sure_Thing,0,0.3415,0.3415,0,7
U00461,25,66.33266142515187,2,8,1921.92,0,0,2,Sure_Thing,1,0.2581,0.2081,0,7
U00462,6,84.8896540740592,0,1,433.19,0,0,0,Lost_Cause,1,0.9307,0.99,1,7
U00463,53,46.89790229871634,1,7,2595.51,0,0,0,Sure_Thing,0,0.023,0.023,0,7
U00464,55,60.54931567991111,1,5,3905.34,0,0,2,Sure_Thing,0,0.3431,0.3431,0,7
U00465,5,82.39072834955864,0,1,439.66,0,1,0,Persuadable,1,0.761,0.48735,0,7
U00466,25,43.52500743090658,2,3,1076.07,0,0,0,Sleeping_Dog,1,0.1961,0.4961,1,7
U00467,55,68.25451050969549,1,4,3920.81,1,1,0,Sure_Thing,1,0.0981,0.0481,0,7
U00468,43,35.568254895783056,2,1,1519.22,1,0,1,Sleeping_Dog,0,0.3776,0.3776,1,7
U00469,47,72.29290023912895,1,5,4317.99,0,0,0,Sure_Thing,0,0.3053,0.3053,1,7
U00470,30,48.21696068200928,1,5,1578.65,0,0,0,Sure_Thing,1,0.0923,0.0423,0,7
U00471,9,113.36432013473669,0,1,675.16,1,1,0,Lost_Cause,0,0.9468,0.99,1,7
U00472,4,109.92104550451276,0,1,308.85,0,0,0,Lost_Cause,1,0.913,0.99,1,7
U00473,13,87.45356758554209,0,2,1358.01,0,0,0,Persuadable,1,0.8592,0.4592,1,7
U00474,60,79.37813607582933,1,8,5358.35,0,0,0,Sure_Thing,1,0.135,0.085,0,7
U00475,1,67.15929932328474,0,1,61.94,0,0,0,Persuadable,0,0.9619,0.99,1,7
U00476,15,78.9130904678398,0,3,1161.87,0,1,0,Persuadable,1,0.7007,0.3007,0,7
U00477,2,106.35983662970375,0,1,136.26,0,0,0,Lost_Cause,0,0.8861,0.99,1,7
U00478,54,49.08730413935088,1,8,3221.64,0,0,1,Sure_Thing,0,0.0291,0.0291,0,7
U00479,4,95.29121421920654,0,1,283.87,1,1,0,Lost_Cause,0,0.9586,0.99,1,7
U00480,44,63.14475257980118,1,1,2590.78,0,1,0,Sleeping_Dog,0,0.3273,0.3273,0,7
U00481,55,58.126628067869746,1,6,3689.9,0,0,1,Sure_Thing,1,0.3592,0.3092,0,7
U00482,4,80.85499318492039,0,2,271.35,0,0,0,Persuadable,1,0.9799,0.782865,1,7
U00483,37,46.86490043192896,1,5,2060.51,0,1,2,Sure_Thing,0,0.1314,0.1314,0,7
U00484,25,67.84485606072431,1,5,2029.21,0,1,0,Sure_Thing,0,0.3143,0.3143,1,7
U00485,35,78.52926252172638,2,4,3294.45,1,0,1,Sure_Thing,0,0.3917,0.3917,0,7
U00486,64,60.57013747375969,2,5,4547.2,0,1,1,Sure_Thing,0,0.2217,0.2217,0,7
U00487,63,78.84224440016825,1,7,5409.74,0,0,1,Sure_Thing,0,0.1343,0.1343,0,7
U00488,14,37.88177429127286,2,2,553.41,0,1,2,Sleeping_Dog,1,0.1759,0.4759,0,7
U00489,27,79.78715477914261,2,4,2551.79,0,0,0,Sure_Thing,1,0.2627,0.2127,0,7
U00490,41,82.80609641065446,2,8,3457.08,0,1,2,Sure_Thing,0,0.1349,0.1349,0,7
U00491,55,84.1147900665044,2,4,5122.1,0,0,2,Sure_Thing,1,0.0626,0.0126,0,7
U00492,45,47.74248866654881,2,1,2023.58,0,0,2,Sleeping_Dog,1,0.1117,0.4117,0,7
U00493,21,35.2906070739105,0,3,710.24,0,0,1,Sleeping_Dog,1,0.1604,0.4604,1,7
U00494,50,73.86341521564897,1,5,3827.4,0,1,2,Sure_Thing,1,0.1585,0.1085,0,7
U00495,50,84.66130933228013,2,7,4282.72,0,0,0,Sure_Thing,0,0.2153,0.2153,0,7
U00496,3,83.95853227307853,0,1,256.52,1,0,0,Persuadable,1,0.7837,0.517995,0,7
U00497,11,86.10166394414591,1,2,1122.29,0,1,0,Persuadable,0,0.8286,0.99,1,7
U00498,11,82.54580646336926,0,1,813.4,1,0,0,Persuadable,0,0.7594,0.99,1,7
U00499,15,66.966974452926,0,5,938.17,0,1,2,Persuadable,1,0.7467,0.3467,0,7
U00000,1,76.13952217324689,0,1,67.11,0,0,0,Lost_Cause,1,0.5759,0.7504649999999999,1,8
U00001,2,74.12597919836975,0,1,148.56,0,1,0,Persuadable,1,0.8063,0.548505,1,8
U00002,9,67.30276326266626,0,1,535.98,0,1,0,Persuadable,0,0.848,0.99,1,8
U00003,17,95.78195845498905,0,4,1622.32,0,1,0,Persuadable,1,0.7922,0.3922,0,8
U00004,8,79.12651461916357,0,1,688.31,0,1,0,Persuadable,1,0.3528,0.013500000000000002,0,8
U00005,5,87.41391018535778,0,1,380.47,1,0,0,Lost_Cause,0,0.7906,0.99,1,8
U00006,30,57.7866050344561,2,6,2237.28,0,0,0,Sure_Thing,1,0.2215,0.1715,0,8
U00007,39,62.15972600563629,2,1,2276.42,0,0,1,Sleeping_Dog,0,0.2083,0.2083,1,8
U00008,38,49.90597695405399,1,4,2087.38,0,1,0,Sure_Thing,1,0.0884,0.0384,0,8
U00009,3,89.81292585559908,0,1,255.52,1,0,0,Persuadable,1,0.8546,0.6137100000000001,1,8
U00010,16,66.92730680650955,1,3,1273.39,0,0,2,Persuadable,1,0.6338,0.2338,1,8
U00011,45,83.90429316228314,2,6,4424.53,0,0,1,Sure_Thing,1,0.1676,0.1176,0,8
U00012,8,65.87505345035902,0,1,473.76,0,0,0,Persuadable,1,0.6168,0.29268,1,8
U00013,1,77.32709801498362,0,2,72.83,0,0,0,Persuadable,1,0.5968,0.26568,0,8
U00014,49,75.87063643966584,2,4,3825.9,0,1,0,Sure_Thing,0,0.0844,0.0844,1,8
U00015,13,85.07808925124255,0,4,1160.82,0,0,0,Persuadable,0,0.6328,0.6328,1,8
U00016,7,105.015807468721,0,2,798.26,0,1,0,Persuadable,0,0.7268,0.98118,1,8
U00017,70,55.70959541513622,2,7,4483.81,1,1,2,Sure_Thing,0,0.059,0.059,1,8
U00018,6,97.85838993914271,0,1,559.36,0,1,0,Persuadable,1,0.7082,0.41607,0,8
U00019,9,72.51358344587581,0,1,550.78,0,1,0,Persuadable,0,0.6125,0.8268750000000001,1,8
U00020,57,62.217806050313996,1,7,3941.66,0,0,0,Sure_Thing,1,0.3011,0.2511,1,8
U00021,6,69.24548718728936,0,1,490.25,0,0,0,Persuadable,0,0.8986,0.99,1,8
U00022,53,54.509538070073305,2,6,3678.86,0,0,0,Sure_Thing,1,0.1875,0.1375,0,8
U00023,9,103.84504277822917,0,1,992.93,0,0,0,Persuadable,1,0.7604,0.48654000000000003,0,8
U00024,2,104.8827864598602,0,1,192.17,0,0,0,Persuadable,1,0.3384,0.013500000000000002,0,8
U00025,11,81.25710285007122,0,1,789.47,0,0,0,Lost_Cause,1,0.7473,0.981855,1,8
U00026,40,82.48095321752739,2,7,3721.28,1,1,1,Sure_Thing,0,0.1186,0.1186,0,8
U00027,4,84.80561484697122,1,1,314.88,0,0,0,Persuadable,0,0.3854,0.52029,0,8
U00028,29,37.35379661987988,1,2,1153.72,0,1,0,Sleeping_Dog,1,0.125,0.425,1,8
U00029,44,36.62696663893308,1,1,1594.95,0,0,0,Sleeping_Dog,1,0.264,0.564,1,8
U00030,17,86.11223972268103,0,4,1310.89,1,0,2,Persuadable,0,0.7524,0.7524,1,8
U00031,24,64.43639747976312,1,2,1614.52,0,1,0,Sleeping_Dog,0,0.0997,0.0997,0,8
U00032,61,71.06255666492297,2,6,5627.13,1,1,1,Sure_Thing,0,0.2935,0.2935,0,8
U00033,41,34.84490050034127,1,1,1451.28,0,1,1,Sleeping_Dog,1,0.3076,0.6076,0,8
U00034,1,106.64363189841245,0,1,75.28,0,0,0,Lost_Cause,1,0.8155,0.99,1,8
U00035,47,40.95017943547204,1,2,2046.74,1,0,2,Sleeping_Dog,0,0.2426,0.2426,0,8
U00036,13,57.00461015331417,1,2,783.72,0,0,2,Sleeping_Dog,0,0.2013,0.2013,0,8
U00037,10,101.40098297396085,0,1,833.64,0,0,0,Lost_Cause,1,0.9733,0.99,1,8
U00038,5,93.96992647243448,0,1,370.69,0,0,0,Lost_Cause,0,0.6996,0.9444600000000001,1,8
U00039,64,57.55953593532139,2,7,4242.99,0,1,2,Sure_Thing,1,0.0936,0.0436,0,8
U00040,42,52.19544522089974,1,3,1987.02,0,0,0,Sleeping_Dog,1,0.4004,0.7004,1,8
U00041,68,71.5002018996134,1,8,5979.33,0,0,0,Sure_Thing,0,0.0455,0.0455,0,8
U00042,63,64.48015817387807,2,8,4524.69,1,0,1,Sure_Thing,1,0.1597,0.1097,0,8
U00043,5,108.60435005795128,0,1,449.39,0,1,0,Lost_Cause,0,0.8477,0.99,1,8
U00044,6,96.39441145412295,0,1,493.97,0,0,0,Lost_Cause,0,0.9683,0.99,1,8
U00045,17,99.43633640049612,0,4,1388.49,1,0,2,Persuadable,0,0.6841,0.6841,1,8
U00046,38,42.003179736460794,0,1,1594.41,0,0,0,Sleeping_Dog,0,0.181,0.181,0,8
U00047,44,58.3975091928877,2,2,2795.65,0,0,1,Sleeping_Dog,1,0.3194,0.6194,1,8
U00048,15,68.04730698794297,1,5,1161.55,0,0,0,Persuadable,0,0.5046,0.5046,1,8
U00049,13,72.11785626079553,0,5,1088.93,1,0,0,Persuadable,0,0.6677,0.6677,0,8
U00050,3,103.02009029250787,0,1,246.81,1,0,0,Lost_Cause,0,0.7463,0.99,1,8
U00051,10,82.14310347047734,0,1,636.12,0,0,0,Lost_Cause,0,0.886,0.99,1,8
U00052,51,46.77706832474583,2,4,2436.9,1,0,0,Sure_Thing,0,0.0844,0.0844,0,8
U00053,28,65.13698992351613,2,5,2271.82,0,1,0,Sure_Thing,0,0.2135,0.2135,0,8
U00054,5,85.82423249993016,0,1,382.77,1,0,0,Lost_Cause,0,0.7755,0.99,1,8
U00055,19,56.40459064156367,1,1,1007.77,0,0,1,Sleeping_Dog,1,0.1854,0.4854,1,8
U00056,21,49.05477705705873,0,2,1064.48,0,1,0,Sleeping_Dog,1,0.2845,0.5845,1,8
U00057,8,82.50380907006705,0,1,564.67,0,1,0,Lost_Cause,1,0.9839,0.99,1,8
U00058,35,57.41589163770976,2,8,2259.88,0,1,1,Sure_Thing,0,0.4163,0.4163,0,8
U00059,11,99.04414608298893,0,1,928.23,0,0,0,Lost_Cause,0,0.7894,0.99,1,8
U00060,58,45.17143517424033,2,6,3194.29,0,0,1,Sure_Thing,1,0.1175,0.0675,0,8
U00061,41,59.018696880617746,2,5,2809.43,0,0,1,Sure_Thing,1,0.2724,0.2224,0,8
U00062,7,77.43620252378071,0,1,348.8,0,1,0,Lost_Cause,1,0.5003,0.648405,0,8
U00063,1,91.05259219231888,1,2,96.21,0,0,0,Persuadable,1,0.7922,0.52947,0,8
U00064,58,57.68726717047154,2,4,3625.82,0,0,1,Sure_Thing,0,0.225,0.225,0,8
U00065,55,80.5954640302078,2,4,5683.51,0,0,2,Sure_Thing,1,0.2896,0.2396,0,8
U00066,3,103.25285034626367,1,2,348.48,0,0,0,Persuadable,0,0.835,0.99,1,8
U00067,10,71.34852785681902,0,1,773.82,1,0,0,Persuadable,1,0.7268,0.44118,1,8
U00068,15,62.105325303190526,2,3,981.88,0,1,0,Sleeping_Dog,0,0.6521,0.6521,1,8
U00069,40,75.43195443723602,2,8,3105.78,0,0,2,Sure_Thing,1,0.0849,0.0349,0,8
U00070,65,71.3345690673473,1,6,5008.84,0,1,1,Sure_Thing,0,0.2208,0.2208,0,8
U00071,14,94.09846010079761,1,2,1225.88,1,1,2,Persuadable,1,0.5663,0.1663,0,8
U00072,6,106.10966664985182,0,1,448.11,0,1,0,Lost_Cause,1,0.566,0.7371000000000001,1,8
U00073,9,101.47061825418673,0,1,825.37,1,1,0,Persuadable,1,0.7486,0.4706100000000001,1,8
U00074,51,65.2694369787637,2,6,3882.81,0,1,1,Sure_Thing,1,0.1752,0.1252,0,8
U00075,6,109.26614226429605,0,1,530.46,0,0,0,Lost_Cause,1,0.6924,0.9077400000000001,1,8
U00076,14,84.24130954736577,0,5,1077.11,1,0,1,Persuadable,0,0.5742,0.5742,0,8
U00077,59,54.73956053042198,1,5,3586.17,1,0,1,Sure_Thing,0,0.0645,0.0645,0,8
U00078,44,69.93384512232834,1,7,3486.09,0,1,1,Sure_Thing,0,0.2766,0.2766,0,8
U00079,1,91.76898247387035,0,1,60.42,0,0,0,Lost_Cause,1,0.8194,0.99,1,8
U00080,12,104.97253904697317,0,2,1295.44,0,1,0,Persuadable,1,0.7952,0.3952,0,8
U00081,8,66.14488278389115,0,1,609.16,0,0,0,Persuadable,0,0.5097,0.6880950000000001,0,8
U00082,8,99.05305200132253,0,1,658.62,0,0,0,Persuadable,0,0.7776,0.99,1,8
U00083,60,60.89885911665898,1,7,4572.19,0,0,0,Sure_Thing,1,0.2128,0.1628,0,8
U00084,25,48.150544724428755,1,5,1508.6,0,0,2,Sure_Thing,1,0.2981,0.2481,0,8
U00085,34,61.39839643057457,2,7,2150.65,0,1,1,Sure_Thing,1,0.1775,0.1275,0,8
U00086,4,70.18304910510425,1,1,329.78,0,1,0,Persuadable,0,0.603,0.81405,1,8
U00087,3,68.21826659167023,0,2,203.89,0,1,0,Persuadable,0,0.6231,0.8411850000000001,1,8
U00088,33,77.81030226662878,1,8,3303.35,1,1,2,Sure_Thing,0,0.1498,0.1498,0,8
U00089,11,112.10394004864142,0,1,875.5,0,0,0,Lost_Cause,0,0.9197,0.99,1,8
U00090,2,105.22161096818728,0,1,188.66,0,1,0,Persuadable,1,0.6548,0.34398000000000006,0,8
U00091,16,38.62047130797064,2,1,609.1,0,0,0,Sleeping_Dog,1,0.3854,0.6854,1,8
U00092,6,83.62906550618872,0,1,430.19,1,1,0,Lost_Cause,0,0.9724,0.99,1,8
U00093,21,41.71552879655567,1,3,895.15,0,0,0,Sleeping_Dog,1,0.177,0.477,1,8
U00094,61,53.552848174970634,2,5,3883.0,0,0,0,Sure_Thing,1,0.1142,0.0642,0,8
U00095,9,88.16517598331247,0,1,573.98,0,1,0,Lost_Cause,1,0.8751,0.99,1,8
U00096,6,76.85192653637395,0,1,375.15,1,0,0,Lost_Cause,0,0.9748,0.99,1,8
U00097,6,89.48519775884839,0,1,640.67,0,1,0,Persuadable,0,0.7312,0.98712,1,8
U00098,5,93.72455032670474,0,1,434.3,0,0,0,Persuadable,0,0.6503,0.877905,1,8
U00099,46,54.65346601568314,1,8,2686.71,1,0,1,Sure_Thing,0,0.1199,0.1199,0,8
U00100,9,105.87562802054325,1,2,1003.2,0,0,0,Persuadable,1,0.4292,0.039420000000000004,0,8
U00101,11,104.39587584909499,0,1,698.9,0,1,0,Lost_Cause,1,0.7927,0.99,1,8
U00102,40,56.39246154256187,1,5,2476.23,0,1,0,Sure_Thing,1,0.044,0.01,0,8
U00103,46,73.14186008952021,2,6,4145.71,0,1,1,Sure_Thing,0,0.1261,0.1261,1,8
U00104,25,41.065824123212366,1,3,1052.92,0,0,0,Sleeping_Dog,1,0.5087,0.8087,1,8
U00105,29,76.0597632733314,2,5,2360.25,0,0,0,Sure_Thing,0,0.0873,0.0873,0,8
U00106,11,80.82581325630579,0,1,622.56,0,0,0,Lost_Cause,0,0.924,0.99,1,8
U00107,27,63.93298368817439,1,5,1903.14,1,0,2,Sure_Thing,1,0.2704,0.2204,0,8
U00108,6,112.58593140756886,0,1,489.65,0,1,0,Lost_Cause,0,0.8652,0.99,1,8
U00109,4,68.64923847383963,0,2,309.93,0,0,0,Persuadable,1,0.523,0.16605,0,8
U00110,57,48.698520184658946,2,8,3195.78,0,0,1,Sure_Thing,0,0.2091,0.2091,0,8
U00111,26,53.66766905529703,2,4,1451.94,0,0,2,Sure_Thing,1,0.2675,0.2175,0,8
U00112,15,76.25724955180888,0,4,1155.47,0,1,1,Persuadable,0,0.7681,0.7681,0,8
U00113,10,93.68300491171593,0,1,776.82,0,1,0,Lost_Cause,1,0.8366,0.99,1,8
U00114,27,58.8853380948822,2,3,1538.64,0,0,1,Sleeping_Dog,1,0.2319,0.5319,0,8
U00115,35,73.23682957214697,1,6,3081.34,0,1,1,Sure_Thing,0,0.1087,0.1087,0,8
U00116,31,50.1939865779069,2,7,1744.15,0,1,2,Sure_Thing,0,0.142,0.142,0,8
U00117,20,44.623442225923796,2,1,869.6,0,1,1,Sleeping_Dog,0,0.3017,0.3017,1,8
U00118,58,50.45291107372272,2,7,3572.62,0,1,1,Sure_Thing,1,0.1763,0.1263,0,8
U00119,25,58.63839769766876,2,3,1394.01,0,1,0,Sleeping_Dog,0,0.4777,0.4777,0,8
U00120,20,42.00151278968194,2,2,868.99,0,0,2,Sleeping_Dog,1,0.3262,0.6262,1,8
U00121,30,50.20417543507034,1,8,1716.06,0,0,1,Sure_Thing,0,0.3679,0.3679,1,8
U00122,39,56.20893532114212,2,2,2008.63,0,0,0,Sleeping_Dog,1,0.2088,0.5088,1,8
U00123,28,73.18898685124579,2,4,2395.64,1,0,1,Sure_Thing,0,0.0861,0.0861,1,8
U00124,56,83.63242903290752,2,6,5533.77,0,0,1,Sure_Thing,1,0.1393,0.0893,0,8
U00125,10,65.65477098076053,0,1,525.99,1,1,0,Persuadable,1,0.3595,0.013500000000000002,0,8
U00126,8,89.42891568950284,0,1,559.3,0,1,0,Lost_Cause,0,0.9856,0.99,1,8
U00127,52,56.63348723425476,2,4,3289.3,0,0,1,Sure_Thing,1,0.1457,0.0957,0,8
U00128,26,54.42481413259801,2,4,1804.1,0,0,0,Sure_Thing,1,0.0514,0.01,0,8
U00129,4,104.5646970854923,0,1,421.92,1,0,0,Persuadable,1,0.6071,0.27958500000000003,1,8
U00130,70,57.23189205584946,2,4,5169.07,0,1,2,Sure_Thing,1,0.2825,0.2325,0,8
U00131,6,91.01574163600694,0,1,556.08,0,1,0,Persuadable,1,0.6368,0.31968,1,8
U00132,5,74.14077963988744,0,1,373.21,0,0,0,Persuadable,0,0.5921,0.799335,1,8
U00133,32,84.78567143230714,2,7,3024.7,0,0,1,Sure_Thing,1,0.0457,0.01,0,8
U00134,11,65.16602787611362,1,1,716.01,0,1,0,Persuadable,0,0.7727,0.99,1,8
U00135,9,76.78346202187566,0,1,421.43,0,0,0,Lost_Cause,1,0.8888,0.99,1,8
U00136,19,34.94145728529501,2,3,726.5,0,1,1,Sleeping_Dog,1,0.3709,0.6709,1,8
U00137,9,75.90892865366641,0,1,583.01,0,1,0,Lost_Cause,1,0.8722,0.99,1,8
U00138,34,64.88445627770902,1,1,1995.47,1,0,1,Sleeping_Dog,0,0.0431,0.0431,0,8
U00139,39,68.77401996941974,2,5,3034.23,0,1,0,Sure_Thing,1,0.0833,0.0333,0,8
U00140,24,57.28599832459855,1,2,1350.12,0,0,2,Sleeping_Dog,1,0.3913,0.6913,1,8
U00141,8,87.7014225560733,0,1,498.42,0,1,0,Lost_Cause,0,0.8538,0.99,1,8
U00142,13,93.24630322042958,0,2,1051.38,0,1,0,Persuadable,0,0.9766,0.9766,1,8
U00143,3,89.96900023659508,0,1,191.88,0,0,0,Lost_Cause,0,0.7765,0.99,1,8
U00144,7,108.05901615934465,0,1,543.08,0,0,0,Lost_Cause,1,0.959,0.99,1,8
U00145,12,41.604572410304186,2,3,515.93,1,0,2,Sleeping_Dog,0,0.0672,0.0672,0,8
U00146,3,70.24259186325477,0,1,218.27,0,0,0,Persuadable,0,0.5778,0.78003,1,8
U00147,1,83.41429927159712,0,1,61.61,0,1,0,Lost_Cause,1,0.9616,0.99,1,8
U00148,10,68.63403883891077,0,1,710.9,1,0,0,Persuadable,0,0.6801,0.9181350000000001,1,8
U00149,31,56.448984545196865,2,8,1947.02,0,0,1,Sure_Thing,0,0.232,0.232,0,8
U00150,11,102.24877733491559,1,1,930.04,0,1,0,Persuadable,0,0.7626,0.99,1,8
U00151,11,89.39434420893936,0,2,936.14,0,1,0,Persuadable,1,0.7506,0.47331000000000006,0,8
U00152,38,49.965840681353555,1,2,1744.68,0,0,1,Sleeping_Dog,0,0.1894,0.1894,0,8
U00153,2,107.73410986253623,0,1,167.7,0,0,0,Lost_Cause,0,0.9195,0.99,1,8
U00154,38,35.22788813852104,0,1,1361.53,0,1,2,Sleeping_Dog,0,0.3781,0.3781,1,8
U00155,24,83.47816734846327,2,7,2510.16,0,1,0,Sure_Thing,0,0.3273,0.3273,0,8
U00156,44,70.0747779659169,2,4,3565.05,0,0,2,Sure_Thing,1,0.1443,0.0943,0,8
U00157,13,93.0454399337225,0,5,1271.73,0,1,0,Persuadable,0,0.7777,0.7777,1,8
U00158,31,57.058417330591055,2,4,2119.66,0,1,1,Sure_Thing,0,0.2081,0.2081,0,8
U00159,57,82.95015970866633,2,8,5184.44,0,1,2,Sure_Thing,0,0.0947,0.0947,0,8
U00160,37,54.32438910453938,0,1,1991.24,0,1,0,Sleeping_Dog,1,0.1687,0.4687,0,8
U00161,8,108.78578589603553,1,2,805.44,0,1,0,Persuadable,1,0.7456,0.46656000000000003,1,8
U00162,25,50.47001908839726,1,1,1160.69,1,0,2,Sleeping_Dog,0,0.1398,0.1398,0,8
U00163,35,45.93368783882488,1,5,1826.63,0,1,1,Sure_Thing,1,0.4196,0.3696,0,8
U00164,12,37.83149259012317,1,3,468.99,0,0,1,Sleeping_Dog,1,0.2778,0.5778,0,8
U00165,69,46.36292001054303,1,8,3755.28,0,0,0,Sure_Thing,0,0.2,0.2,0,8
U00166,46,37.073858274061394,0,3,1636.31,1,0,2,Sleeping_Dog,0,0.179,0.179,0,8
U00167,34,52.597124473022774,0,1,1850.7,0,1,0,Sleeping_Dog,0,0.0177,0.0177,0,8
U00168,11,72.26483380739458,1,1,793.51,0,0,0,Persuadable,0,0.7006,0.94581,1,8
U00169,9,83.735310882914,0,1,473.66,0,0,0,Lost_Cause,0,0.8877,0.99,1,8
U00170,18,35.464411128842414,2,3,687.63,0,1,1,Sleeping_Dog,0,0.4805,0.4805,1,8
U00171,30,45.40971812214707,1,5,1572.57,0,1,1,Sure_Thing,0,0.644,0.644,1,8
U00172,8,87.13971147351822,0,1,584.62,0,1,0,Persuadable,1,0.6535,0.342225,0,8
U00173,11,96.77115971661094,0,2,1040.63,0,1,0,Persuadable,1,0.499,0.13365000000000002,0,8
U00174,10,75.65624814043055,0,1,609.1,1,0,0,Persuadable,0,0.6589,0.8895150000000002,1,8
U00175,59,67.82441984932254,1,6,4556.7,0,1,0,Sure_Thing,1,0.1372,0.0872,0,8
U00176,17,106.29665210247734,0,3,1960.17,1,1,2,Persuadable,0,0.8253,0.8253,1,8
U00177,35,60.754495934415885,2,4,2512.58,1,0,2,Sure_Thing,0,0.1332,0.1332,0,8
U00178,44,49.14368983586893,1,5,2654.48,0,0,0,Sure_Thing,1,0.0659,0.0159,0,8
U00179,47,35.18722027888261,0,2,1613.16,0,1,1,Sleeping_Dog,0,0.0207,0.0207,0,8
U00180,11,113.36057772044047,0,1,921.62,0,0,0,Lost_Cause,0,0.7538,0.99,1,8
U00181,15,95.57444462553747,0,2,1383.28,0,1,1,Persuadable,0,0.6233,0.6233,1,8
